t;beat
53.772;4
54.071;1
54.370;2
54.680;3
54.970;4
55.266;1
55.571;2
55.867;3
56.172;4
56.477;1
56.770;2
57.069;3
57.371;4
57.678;1
57.966;2
58.276;3
58.576;4
58.876;1
59.176;2
59.476;3
59.776;4
60.076;1
60.376;2
60.676;3
60.976;4
61.276;1
61.571;2
61.870;3
62.183;4
62.483;1
62.783;2
63.083;3
63.383;4
63.683;1
63.983;2
64.283;3
64.583;4
64.877;1
65.177;2
65.477;3
65.777;4
66.077;1
66.377;2
66.677;3
66.977;4
67.277;1
67.577;2
67.872;3
68.162;4
68.462;1
68.762;2
69.062;3
69.362;4
69.662;1
69.962;2
70.262;3
70.562;4
70.862;1
71.162;2
71.428;3
71.776;4
72.076;1
72.376;2
72.676;3
72.976;4
73.276;1
73.576;2
73.876;3
74.176;4
74.476;1
74.776;2
75.043;3
75.378;4
75.678;1
75.978;2
76.278;3
76.578;4
76.878;1
77.178;2
77.478;3
77.778;4
78.078;1
78.378;2
78.678;3
78.978;4
79.278;1
79.578;2
79.878;3
80.178;4
80.478;1
80.778;2
81.078;3
81.378;4
81.678;1
81.978;2
82.278;3
82.578;4
82.878;1
83.178;2
83.478;3
83.778;4
84.078;1
84.328;2
84.668;3
84.978;4
85.278;1
85.578;2
85.878;3
86.178;4
86.478;1
86.778;2
87.078;3
87.378;4
87.678;1
87.978;2
88.278;3
88.578;4
88.878;1
89.178;2
89.478;3
89.778;4
90.078;1
90.378;2
90.678;3
90.978;4
91.278;1
91.578;2
91.878;3
92.178;4
92.478;1
92.778;2
93.078;3
93.378;4
93.678;1
93.978;2
94.278;3
94.578;4
94.878;1
95.178;2
95.475;3
95.775;4
96.075;1
96.375;2
96.675;3
96.975;4
97.275;1
97.575;2
97.875;3
98.175;4
98.475;1
98.738;2
99.038;3
99.378;4
99.678;1
99.978;2
100.280;3
100.580;4
100.880;1
101.180;2
101.480;3
101.780;4
102.080;1
102.380;2
102.680;3
102.980;4
103.280;1
103.580;2
103.880;3
104.180;4
104.480;1
104.780;2
105.080;3
105.380;4
105.680;1
105.980;2
106.280;3
106.580;4
106.880;1
107.180;2
107.480;3
107.780;4
108.080;1
108.380;2
108.680;3
108.980;4
109.280;1
109.580;2
109.880;3
110.180;4
110.480;1
110.780;2
111.080;3
111.380;4
111.680;1
111.980;2
112.280;3
112.580;4
112.880;1
113.180;2
113.480;3
113.780;4
114.080;1
114.380;2
114.680;3
114.980;4
115.280;1
115.580;2
115.880;3
116.180;4
116.480;1
116.780;2
117.080;3
117.380;4
117.680;1
117.980;2
118.280;3
118.580;4
118.880;1
119.180;2
119.480;3
119.780;4
120.080;1
120.380;2
120.680;3
120.980;4
121.280;1
121.580;2
121.880;3
122.180;4
122.480;1
122.780;2
123.080;3
123.380;4
123.680;1
123.980;2
124.280;3
124.580;4
124.880;1
125.180;2
125.480;3
125.780;4
126.080;1
126.380;2
126.680;3
126.980;4
127.280;1
127.580;2
127.880;3
128.180;4
128.480;1
128.780;2
129.080;3
129.380;4
129.680;1
129.980;2
130.280;3
130.580;4
130.880;1
131.180;2
131.480;3
131.780;4
132.080;1
132.380;2
132.680;3
132.980;4
133.280;1
133.580;2
133.880;3
134.180;4
134.480;1
134.780;2
135.080;3
135.380;4
135.680;1
135.980;2
136.280;3
136.580;4
136.880;1
137.180;2
137.480;3
137.780;4
138.080;1
138.380;2
138.680;3
138.980;4
139.280;1
139.580;2
139.880;3
140.180;4
140.480;1
140.780;2
141.080;3
141.380;4
141.680;1
141.980;2
142.280;3
142.580;4
142.880;1
143.180;2
143.480;3
143.780;4
144.080;1
144.380;2
144.680;3
144.980;4
145.280;1
145.580;2
145.880;3
146.180;4
146.480;1
146.780;2
147.080;3
147.380;4
147.680;1
147.980;2
148.280;3
148.580;4
148.880;1
149.180;2
149.480;3
149.780;4
150.080;1
150.380;2
150.680;3
150.980;4
151.280;1
151.580;2
151.880;3
152.180;4
152.480;1
152.780;2
153.080;3
153.380;4
153.680;1
153.980;2
154.280;3
154.580;4
154.880;1
155.180;2
155.480;3
155.780;4
156.080;1
156.380;2
156.680;3
156.980;4
157.280;1
157.580;2
157.880;3
158.180;4
158.480;1
