t;beat
68.180;1
68.460;2
68.740;3
69.020;4
69.300;1
69.580;2
69.860;3
70.145;4
70.430;1
70.705;2
70.980;3
71.255;4
71.530;1
71.805;2
72.080;3
72.360;4
72.640;1
72.905;2
73.170;3
73.440;4
73.710;1
73.985;2
74.260;3
74.540;4
74.820;1
75.110;2
75.400;3
75.690;4
75.980;1
76.245;2
76.510;3
76.780;4
77.050;1
77.335;2
77.620;3
77.905;4
78.190;1
78.470;2
78.750;3
79.035;4
79.320;1
79.600;2
79.880;3
80.160;4
80.440;1
80.730;2
81.020;3
81.305;4
81.590;1
81.870;2
82.150;3
82.435;4
82.720;1
83.000;2
83.280;3
83.565;4
83.850;1
84.130;2
84.410;3
84.690;4
84.970;1
85.250;2
85.530;3
85.815;4
86.100;1
86.375;2
86.650;3
86.900;4
87.150;1
87.460;2
87.770;3
88.060;4
88.350;1
88.635;2
88.920;3
89.180;4
89.440;1
89.720;2
90.000;3
90.285;4
90.570;1
90.850;2
91.130;3
91.415;4
91.700;1
91.980;2
92.260;3
92.545;4
92.830;1
93.130;2
93.430;3
93.700;4
93.970;1
94.270;2
94.570;3
94.870;4
95.170;1
95.445;2
95.720;3
96.000;4
96.280;1
96.560;2
96.840;3
97.120;4
97.400;1
97.680;2
97.960;3
98.240;4
98.520;1
98.805;2
99.090;3
99.375;4
99.660;1
99.940;2
100.220;3
100.510;4
100.800;1
101.080;2
101.360;3
101.645;4
101.930;1
102.205;2
102.480;3
102.755;4
103.030;1
103.305;2
103.580;3
103.860;4
104.140;1
104.420;2
104.700;3
104.980;4
105.260;1
105.555;2
105.850;3
106.145;4
106.440;1
106.715;2
106.990;3
107.270;4
107.550;1
107.825;2
108.100;3
108.380;4
108.660;1
108.935;2
109.210;3
109.490;4
109.770;1
110.035;2
110.300;3
110.565;4
110.830;1
111.115;2
111.400;3
111.685;4
111.970;1
112.270;2
112.570;3
112.855;4
113.140;1
113.425;2
113.710;3
113.995;4
114.280;1
114.550;2
114.820;3
115.090;4
115.360;1
115.650;2
115.940;3
116.230;4
116.520;1
116.805;2
117.090;3
117.375;4
117.660;1
117.940;2
118.220;3
118.505;4
118.790;1
119.075;2
119.360;3
119.645;4
119.930;1
120.210;2
120.490;3
120.770;4
121.050;1
121.320;2
121.590;3
121.865;4
122.140;1
122.420;2
122.700;3
122.980;4
123.260;1
123.545;2
123.830;3
124.120;4
124.410;1
124.685;2
124.960;3
125.235;4
125.510;1
125.795;2
126.080;3
126.370;4
126.660;1
126.945;2
127.230;3
127.515;4
127.800;1
128.085;2
128.370;3
128.660;4
128.950;1
129.250;2
129.550;3
129.840;4
130.130;1
130.415;2
130.700;3
130.985;4
131.270;1
131.550;2
131.830;3
132.110;4
132.390;1
132.670;2
132.950;3
133.235;4
133.520;1
133.795;2
134.070;3
134.345;4
134.620;1
134.900;2
135.180;3
135.460;4
135.740;1
136.015;2
136.290;3
136.570;4
136.850;1
137.135;2
137.420;3
137.695;4
137.970;1
138.240;2
138.510;3
138.785;4
139.060;1
139.325;2
139.590;3
139.855;4
140.120;1
140.400;2
140.680;3
140.965;4
141.250;1
141.535;2
141.820;3
142.105;4
142.390;1
142.675;2
142.960;3
143.250;4
143.540;1
143.825;2
144.110;3
144.400;4
144.690;1
144.960;2
145.230;3
145.505;4
145.780;1
146.050;2
146.320;3
146.595;4
146.870;1
147.150;2
147.430;3
147.715;4
148.000;1
148.265;2
148.530;3
148.800;4
149.070;1
149.345;2
149.620;3
149.900;4
150.180;1
150.460;2
150.740;3
151.025;4
151.310;1
151.590;2
151.870;3
152.150;4
152.430;1
152.715;2
153.000;3
153.290;4
153.580;1
153.855;2
154.130;3
154.405;4
154.680;1
154.940;2
155.200;3
155.465;4
155.730;1
156.005;2
156.280;3
156.560;4
156.840;1
157.110;2
157.380;3
157.655;4
157.930;1
158.215;2
158.500;3
158.785;4
159.070;1
159.345;2
159.620;3
159.890;4
160.160;1
160.435;2
160.710;3
160.985;4
161.260;1
161.530;2
161.800;3
162.075;4
162.350;1
162.635;2
162.920;3
163.205;4
163.490;1
163.775;2
164.060;3
164.345;4
164.630;1
164.900;2
165.170;3
165.445;4
165.720;1
166.010;2
166.300;3
166.590;4
166.880;1
167.165;2
167.450;3
167.735;4
168.020;1
168.305;2
168.590;3
168.875;4
169.160;1
169.450;2
169.740;3
170.030;4
170.320;1
170.595;2
170.870;3
171.155;4
171.440;1
171.725;2
172.010;3
172.300;4
172.590;1
172.865;2
173.140;3
173.415;4
173.690;1
173.955;2
174.220;3
174.495;4
174.770;1
175.055;2
175.340;3
175.620;4
175.900;1
176.180;2
176.460;3
176.745;4
177.030;1
177.310;2
177.590;3
177.875;4
178.160;1
178.435;2
178.710;3
178.985;4
179.260;1
179.530;2
179.800;3
180.075;4
180.350;1
180.620;2
180.890;3
181.165;4
181.440;1
181.730;2
182.020;3
182.310;4
182.600;1
182.875;2
183.150;3
183.430;4
183.710;1
183.975;2
184.240;3
184.515;4
184.790;1
185.075;2
185.360;3
185.645;4
185.930;1
186.205;2
186.480;3
186.760;4
187.040;1
187.300;2
187.560;3
187.825;4
188.090;1
188.380;2
188.670;3
188.945;4
189.220;1
189.505;2
189.790;3
190.075;4
190.360;1
190.630;2
190.900;3
191.175;4
191.450;1
191.730;2
192.010;3
192.290;4
192.570;1
192.855;2
193.140;3
193.425;4
193.710;1
193.995;2
194.280;3
194.565;4
194.850;1
195.110;2
195.370;3
195.625;4
195.880;1
196.140;2
196.400;3
196.695;4
196.990;1
197.265;2
197.540;3
197.810;4
198.080;1
198.365;2
198.650;3
198.940;4
199.230;1
199.515;2
199.800;3
200.095;4
200.390;1
200.655;2
200.920;3
201.190;4
201.460;1
201.735;2
202.010;3
202.290;4
202.570;1
202.860;2
203.150;3
203.440;4
203.730;1
204.000;2
204.270;3
204.545;4
204.820;1
205.100;2
205.380;3
205.660;4
205.940;1
206.225;2
206.510;3
206.800;4
207.090;1
207.325;2
207.560;3
207.800;4
208.040;1
208.280;2
208.520;3
208.760;4
209.000;1
209.250;2
209.500;3
209.755;4
210.010;1
210.260;2
210.510;3
210.765;4
211.020;1
211.280;2
211.540;3
211.800;4
212.060;1
212.365;2
212.670;3
212.975;4
213.280;1
213.620;2
213.960;3
214.305;4
214.650;1
215.005;2
215.360;3
215.720;4
216.080;1
216.405;2
216.730;3
217.060;4
217.390;1
217.660;2
217.930;3
218.200;4
218.470;1
218.740;2
219.010;3
219.280;4
219.550;1
219.840;2
220.130;3
220.420;4
220.710;1
221.000;2
221.290;3
221.585;4
221.880;1
222.155;2
222.430;3
222.705;4
222.980;1
223.265;2
223.550;3
223.805;4
224.060;1
224.355;2
224.650;3
224.940;4
225.230;1
225.505;2
225.780;3
226.050;4
226.320;1
226.575;2
226.830;3
227.100;4
227.370;1
227.645;2
227.920;3
228.200;4
228.480;1
228.750;2
229.020;3
229.290;4
229.560;1
229.830;2
230.100;3
230.370;4
230.640;1
230.905;2
231.170;3
231.440;4
231.710;1
231.985;2
232.260;3
232.540;4
232.820;1
233.095;2
233.370;3
233.635;4
233.900;1
234.180;2
234.460;3
234.740;4
235.020;1
235.290;2
235.560;3
235.830;4
236.100;1
236.365;2
236.630;3
236.900;4
237.170;1
237.440;2
237.710;3
237.980;4
238.250;1
238.530;2
238.810;3
239.090;4
239.370;1
239.640;2
239.910;3
240.180;4
240.450;1
240.675;2
240.900;3
241.130;4
241.360;1
241.590;2
241.820;3
242.050;4
242.280;1
242.575;2
242.870;3
243.170;4
243.470;1
243.770;2
244.070;3
244.370;4
244.670;1
244.970;2
245.270;3
245.565;4
245.860;1
246.140;2
246.420;3
246.695;4
246.970;1
247.255;2
247.540;3
247.815;4
248.090;1
248.355;2
248.620;3
248.865;4
249.110;1
249.380;2
249.650;3
249.930;4
250.210;1
250.435;2
250.660;3
250.890;4
251.120;1
251.385;2
251.650;3
251.920;4
252.190;1
252.450;2
252.710;3
252.975;4
253.240;1
253.500;2
253.760;3
254.020;4
254.280;1
254.555;2
254.830;3
255.105;4
255.380;1
255.645;2
255.910;3
256.180;4
256.450;1
256.725;2
257.000;3
257.275;4
257.550;1
257.840;2
258.130;3
258.405;4
258.680;1
258.955;2
259.230;3
259.485;4
259.740;1
260.015;2
260.290;3
260.565;4
260.840;1
261.115;2
261.390;3
261.665;4
261.940;1
262.210;2
262.480;3
262.750;4
263.020;1
263.275;2
263.530;3
263.795;4
264.060;1
264.325;2
264.590;3
264.855;4
265.120;1
265.415;2
265.710;3
265.985;4
266.260;1
266.540;2
266.820;3
267.095;4
267.370;1
267.635;2
267.900;3
268.165;4
268.430;1
268.730;2
269.030;3
269.335;4
269.640;1
269.945;2
270.250;3
270.555;4
270.860;1
271.130;2
271.400;3
271.675;4
271.950;1
272.225;2
272.500;3
272.780;4
273.060;1
273.340;2
273.620;3
273.905;4
274.190;1
274.455;2
274.720;3
274.990;4
275.260;1
275.530;2
275.800;3
276.070;4
276.340;1
276.610;2
276.880;3
277.150;4
277.420;1
277.695;2
277.970;3
278.245;4
278.520;1
278.790;2
279.060;3
279.330;4
279.600;1
279.870;2
280.140;3
280.415;4
280.690;1
280.955;2
281.220;3
281.475;4
281.730;1
281.995;2
282.260;3
282.530;4
282.800;1
283.075;2
283.350;3
283.630;4
283.910;1
284.165;2
284.420;3
284.680;4
284.940;1
285.145;2
285.350;3
285.560;4
285.770;1
286.060;2
286.350;3
286.640;4
286.930;1
287.205;2
287.480;3
287.755;4
288.030;1
288.280;2
288.530;3
288.785;4
289.040;1
289.315;2
289.590;3
289.870;4
290.150;1
290.430;2
290.710;3
290.995;4
291.280;1
291.555;2
291.830;3
292.105;4
292.380;1
292.655;2
292.930;3
293.205;4
293.480;1
293.750;2
294.020;3
294.290;4
294.560;1
294.830;2
295.100;3
295.375;4
295.650;1
295.925;2
296.200;3
296.480;4
296.760;1
297.035;2
297.310;3
297.585;4
297.860;1
298.130;2
298.400;3
298.675;4
298.950;1
299.225;2
299.500;3
299.780;4
300.060;1
300.340;2
300.620;3
300.885;4
301.150;1
301.435;2
301.720;3
302.005;4
302.290;1
302.560;2
302.830;3
303.125;4
303.420;1
303.690;2
303.960;3
304.230;4
304.500;1
304.780;2
305.060;3
305.345;4
305.630;1
305.905;2
306.180;3
306.455;4
306.730;1
307.015;2
307.300;3
307.590;4
307.880;1
308.155;2
308.430;3
308.705;4
308.980;1
309.265;2
309.550;3
309.835;4
310.120;1
310.400;2
310.680;3
310.965;4
311.250;1
311.535;2
311.820;3
312.110;4
312.400;1
312.650;2
312.900;3
313.155;4
313.410;1
313.685;2
313.960;3
314.235;4
314.510;1
314.795;2
315.080;3
315.365;4
315.650;1
315.920;2
316.190;3
316.460;4
316.730;1
316.990;2
317.250;3
317.515;4
317.780;1
318.060;2
318.340;3
318.625;4
318.910;1
319.185;2
319.460;3
319.735;4
320.010;1
320.300;2
320.590;3
320.880;4
321.170;1
321.445;2
321.720;3
322.000;4
322.280;1
322.560;2
322.840;3
323.120;4
323.400;1
323.675;2
323.950;3
324.230;4
324.510;1
324.790;2
325.070;3
325.350;4
325.630;1
325.905;2
326.180;3
326.460;4
326.740;1
327.020;2
327.300;3
327.580;4
327.860;1
328.135;2
328.410;3
328.690;4
328.970;1
329.250;2
329.530;3
329.810;4
330.090;1
330.370;2
330.650;3
330.930;4
331.210;1
331.490;2
331.770;3
332.050;4
332.330;1
332.610;2
332.890;3
333.175;4
333.460;1
333.745;2
334.030;3
334.315;4
334.600;1
334.865;2
335.130;3
335.395;4
335.660;1
335.925;2
336.190;3
336.455;4
336.720;1
336.985;2
337.250;3
337.520;4
337.790;1
338.060;2
338.330;3
338.600;4
338.870;1
339.160;2
339.450;3
339.740;4
340.030;1
340.310;2
340.590;3
340.870;4
341.150;1
341.435;2
341.720;3
342.005;4
342.290;1
342.565;2
342.840;3
343.120;4
343.400;1
343.685;2
343.970;3
344.255;4
344.540;1
344.815;2
345.090;3
345.365;4
345.640;1
345.915;2
346.190;3
346.470;4
346.750;1
347.030;2
347.310;3
347.595;4
347.880;1
348.155;2
348.430;3
348.705;4
348.980;1
349.255;2
349.530;3
349.800;4
350.070;1
350.340;2
350.610;3
350.860;4
351.110;1
351.395;2
351.680;3
351.950;4
352.220;1
352.515;2
352.810;3
353.105;4
353.400;1
353.710;2
354.020;3
354.320;4
354.620;1
