t;beat
119.055;4
119.420;1
119.790;2
120.160;3
120.535;4
120.910;1
121.290;2
121.670;3
122.055;4
122.440;1
122.815;2
123.190;3
123.565;4
123.940;1
124.305;2
124.670;3
125.035;4
125.400;1
125.770;2
126.140;3
126.510;4
126.880;1
127.245;2
127.610;3
127.975;4
128.340;1
128.705;2
129.070;3
129.440;4
129.810;1
130.195;2
130.580;3
130.965;4
131.350;1
131.720;2
132.090;3
132.465;4
132.840;1
133.215;2
133.590;3
133.970;4
134.350;1
134.720;2
135.090;3
135.460;4
135.830;1
136.200;2
136.570;3
136.940;4
137.310;1
137.685;2
138.060;3
138.435;4
138.810;1
139.185;2
139.560;3
139.940;4
140.320;1
140.680;2
141.040;3
141.405;4
141.770;1
142.135;2
142.500;3
142.870;4
143.240;1
143.605;2
143.970;3
144.335;4
144.700;1
145.075;2
145.450;3
145.830;4
146.210;1
146.570;2
146.930;3
147.295;4
147.660;1
148.025;2
148.390;3
148.755;4
149.120;1
149.485;2
149.850;3
150.220;4
150.590;1
150.955;2
151.320;3
151.685;4
152.050;1
152.420;2
152.790;3
153.165;4
153.540;1
153.905;2
154.270;3
154.640;4
155.010;1
155.385;2
155.760;3
156.140;4
156.520;1
156.885;2
157.250;3
157.615;4
157.980;1
158.355;2
158.730;3
159.105;4
159.480;1
159.845;2
160.210;3
160.575;4
160.940;1
161.320;2
161.700;3
162.080;4
162.460;1
162.835;2
163.210;3
163.585;4
163.960;1
164.320;2
164.680;3
165.045;4
165.410;1
165.775;2
166.140;3
166.510;4
166.880;1
167.250;2
167.620;3
167.995;4
168.370;1
168.750;2
169.130;3
169.510;4
169.890;1
170.255;2
170.620;3
170.985;4
171.350;1
171.725;2
172.100;3
172.480;4
172.860;1
173.240;2
173.620;3
174.000;4
174.380;1
174.755;2
175.130;3
175.510;4
175.890;1
176.265;2
176.640;3
177.015;4
177.390;1
177.755;2
178.120;3
178.485;4
178.850;1
179.225;2
179.600;3
179.975;4
180.350;1
180.715;2
181.080;3
181.450;4
181.820;1
182.185;2
182.550;3
182.915;4
183.280;1
183.650;2
184.020;3
184.395;4
184.770;1
185.140;2
185.510;3
185.885;4
186.260;1
186.625;2
186.990;3
187.360;4
187.730;1
188.100;2
188.470;3
188.845;4
189.220;1
189.580;2
189.940;3
190.305;4
190.670;1
191.040;2
191.410;3
191.780;4
192.150;1
192.520;2
192.890;3
193.260;4
193.630;1
194.005;2
194.380;3
194.755;4
195.130;1
195.505;2
195.880;3
196.255;4
196.630;1
197.005;2
197.380;3
197.755;4
198.130;1
198.480;2
198.830;3
199.185;4
199.540;1
199.905;2
200.270;3
200.640;4
201.010;1
201.375;2
201.740;3
202.105;4
202.470;1
202.840;2
203.210;3
203.580;4
203.950;1
204.310;2
204.670;3
205.030;4
205.390;1
205.755;2
206.120;3
206.490;4
206.860;1
207.230;2
207.600;3
207.975;4
208.350;1
208.725;2
209.100;3
209.475;4
209.850;1
210.215;2
210.580;3
210.945;4
211.310;1
211.670;2
212.030;3
212.395;4
212.760;1
213.120;2
213.480;3
213.845;4
214.210;1
214.580;2
214.950;3
215.320;4
215.690;1
216.055;2
216.420;3
216.785;4
217.150;1
217.535;2
217.920;3
218.310;4
218.700;1
219.075;2
219.450;3
219.825;4
220.200;1
220.570;2
220.940;3
221.315;4
221.690;1
222.070;2
222.450;3
222.830;4
223.210;1
223.580;2
223.950;3
224.320;4
224.690;1
225.060;2
225.430;3
225.800;4
226.170;1
226.545;2
226.920;3
227.295;4
227.670;1
228.040;2
228.410;3
228.785;4
229.160;1
229.535;2
229.910;3
230.285;4
230.660;1
231.030;2
231.400;3
231.775;4
232.150;1
232.525;2
232.900;3
233.280;4
233.660;1
234.025;2
234.390;3
234.755;4
235.120;1
235.490;2
235.860;3
236.230;4
236.600;1
236.970;2
237.340;3
237.715;4
238.090;1
238.470;2
238.850;3
239.230;4
239.610;1
239.970;2
240.330;3
240.690;4
241.050;1
241.435;2
241.820;3
242.205;4
242.590;1
242.950;2
243.310;3
243.675;4
244.040;1
244.420;2
244.800;3
245.180;4
245.560;1
245.925;2
246.290;3
246.655;4
247.020;1
247.395;2
247.770;3
248.145;4
248.520;1
248.890;2
249.260;3
249.635;4
250.010;1
250.380;2
250.750;3
251.125;4
251.500;1
251.870;2
252.240;3
252.610;4
252.980;1
253.360;2
253.740;3
254.115;4
254.490;1
254.875;2
255.260;3
255.640;4
256.020;1
256.365;2
256.710;3
257.110;4
257.510;1
257.870;2
258.230;3
258.590;4
258.950;1
259.335;2
259.720;3
260.110;4
260.500;1
260.870;2
261.240;3
261.615;4
261.990;1
262.365;2
262.740;3
263.120;4
263.500;1
263.880;2
264.260;3
264.640;4
265.020;1
265.405;2
265.790;3
266.175;4
266.560;1
266.940;2
267.320;3
267.700;4
268.080;1
268.460;2
268.840;3
269.220;4
269.600;1
269.965;2
270.330;3
270.700;4
271.070;1
271.450;2
271.830;3
272.210;4
272.590;1
272.960;2
273.330;3
273.700;4
274.070;1
274.450;2
274.830;3
275.215;4
275.600;1
275.970;2
276.340;3
276.715;4
277.090;1
277.470;2
277.850;3
278.235;4
278.620;1
279.000;2
279.380;3
279.760;4
280.140;1
280.510;2
280.880;3
281.250;4
281.620;1
281.995;2
282.370;3
282.745;4
283.120;1
283.485;2
283.850;3
284.220;4
284.590;1
284.980;2
285.370;3
285.765;4
286.160;1
286.550;2
286.940;3
287.335;4
287.730;1
288.115;2
288.500;3
288.895;4
289.290;1
289.680;2
290.070;3
290.450;4
290.830;1
291.200;2
291.570;3
291.950;4
292.330;1
292.710;2
293.090;3
293.475;4
293.860;1
294.225;2
294.590;3
294.955;4
295.320;1
295.700;2
296.080;3
296.465;4
296.850;1
297.225;2
297.600;3
297.975;4
298.350;1
298.720;2
299.090;3
299.460;4
299.830;1
300.205;2
300.580;3
300.960;4
301.340;1
301.720;2
302.100;3
302.485;4
302.870;1
303.235;2
303.600;3
303.965;4
304.330;1
304.710;2
305.090;3
305.475;4
305.860;1
306.235;2
306.610;3
306.990;4
307.370;1
307.740;2
308.110;3
308.485;4
308.860;1
309.250;2
309.640;3
310.010;4
310.380;1
310.750;2
311.120;3
311.495;4
311.870;1
312.240;2
312.610;3
312.980;4
313.350;1
313.720;2
314.090;3
314.455;4
314.820;1
315.190;2
315.560;3
315.940;4
316.320;1
316.690;2
317.060;3
317.430;4
317.800;1
318.165;2
318.530;3
318.895;4
319.260;1
319.635;2
320.010;3
320.365;4
320.720;1
321.100;2
321.480;3
321.865;4
322.250;1
322.610;2
322.970;3
323.330;4
323.690;1
324.070;2
324.450;3
324.830;4
325.210;1
325.575;2
325.940;3
326.310;4
326.680;1
327.040;2
327.400;3
327.765;4
328.130;1
328.500;2
328.870;3
329.215;4
329.560;1
329.925;2
330.290;3
330.655;4
331.020;1
331.380;2
331.740;3
332.105;4
332.470;1
332.845;2
333.220;3
333.585;4
333.950;1
334.285;2
334.620;3
335.000;4
335.380;1
335.755;2
336.130;3
336.500;4
336.870;1
337.235;2
337.600;3
337.985;4
338.370;1
338.735;2
339.100;3
339.480;4
339.860;1
340.225;2
340.590;3
340.970;4
341.350;1
341.730;2
342.110;3
342.485;4
342.860;1
343.250;2
343.640;3
