t;beat
162.680;4
162.960;1
163.240;2
163.520;3
163.795;4
164.070;1
164.365;2
164.660;3
164.945;4
165.230;1
165.520;2
165.810;3
166.090;4
166.370;1
166.660;2
166.950;3
167.240;4
167.530;1
167.825;2
168.120;3
168.410;4
168.700;1
168.990;2
169.280;3
169.570;4
169.860;1
170.150;2
170.440;3
170.730;4
171.020;1
171.315;2
171.610;3
171.910;4
172.210;1
172.495;2
172.780;3
173.070;4
173.360;1
173.620;2
173.880;3
174.145;4
174.410;1
174.695;2
174.980;3
175.265;4
175.550;1
175.835;2
176.120;3
176.405;4
176.690;1
176.990;2
177.290;3
177.590;4
177.890;1
178.170;2
178.450;3
178.735;4
179.020;1
179.300;2
179.580;3
179.885;4
180.190;1
180.480;2
180.770;3
181.070;4
181.370;1
181.650;2
181.930;3
182.215;4
182.500;1
182.770;2
183.040;3
183.315;4
183.590;1
183.875;2
184.160;3
184.450;4
184.740;1
185.035;2
185.330;3
185.630;4
185.930;1
186.220;2
186.510;3
186.805;4
187.100;1
187.395;2
187.690;3
187.990;4
188.290;1
188.570;2
188.850;3
189.135;4
189.420;1
189.705;2
189.990;3
190.280;4
190.570;1
190.845;2
191.120;3
191.400;4
191.680;1
191.960;2
192.240;3
192.525;4
192.810;1
193.090;2
193.370;3
193.650;4
193.930;1
194.225;2
194.520;3
194.805;4
195.090;1
195.370;2
195.650;3
195.930;4
196.210;1
196.500;2
196.790;3
197.065;4
197.340;1
197.635;2
197.930;3
198.220;4
198.510;1
198.790;2
199.070;3
199.340;4
199.610;1
199.880;2
200.150;3
200.420;4
200.690;1
200.960;2
201.230;3
201.500;4
201.770;1
202.040;2
202.310;3
202.580;4
202.850;1
203.155;2
203.460;3
203.765;4
204.070;1
204.375;2
204.680;3
204.975;4
205.270;1
205.570;2
205.870;3
206.160;4
206.450;1
206.755;2
207.060;3
207.345;4
207.630;1
207.935;2
208.240;3
208.550;4
208.860;1
209.170;2
209.480;3
209.780;4
210.080;1
210.390;2
210.700;3
210.995;4
211.290;1
211.580;2
211.870;3
212.160;4
212.450;1
212.760;2
213.070;3
213.380;4
213.690;1
214.000;2
214.310;3
214.600;4
214.890;1
215.190;2
215.490;3
215.790;4
216.090;1
216.410;2
216.730;3
217.035;4
217.340;1
217.640;2
217.940;3
218.230;4
218.520;1
218.815;2
219.110;3
219.410;4
219.710;1
220.000;2
220.290;3
220.585;4
220.880;1
221.200;2
221.520;3
221.825;4
222.130;1
222.430;2
222.730;3
223.030;4
223.330;1
223.645;2
223.960;3
224.270;4
224.580;1
224.870;2
225.160;3
225.480;4
225.800;1
226.085;2
226.370;3
226.660;4
226.950;1
227.230;2
227.510;3
227.790;4
228.070;1
228.375;2
228.680;3
229.000;4
229.320;1
229.625;2
229.930;3
230.235;4
230.540;1
230.855;2
231.170;3
231.470;4
231.770;1
232.070;2
232.370;3
232.655;4
232.940;1
233.235;2
233.530;3
233.835;4
234.140;1
234.445;2
234.750;3
235.050;4
235.350;1
235.655;2
235.960;3
236.265;4
236.570;1
236.880;2
237.190;3
237.490;4
237.790;1
238.095;2
238.400;3
238.710;4
239.020;1
