t;beat
49.705;4
50.010;1
50.310;2
50.610;3
50.915;4
51.220;1
51.505;2
51.790;3
52.080;4
52.370;1
52.655;2
52.940;3
53.230;4
53.520;1
53.800;2
54.080;3
54.365;4
54.650;1
54.935;2
55.220;3
55.505;4
55.790;1
56.090;2
56.390;3
56.695;4
57.000;1
57.305;2
57.610;3
57.915;4
58.220;1
58.490;2
58.760;3
59.035;4
59.310;1
59.605;2
59.900;3
60.190;4
60.480;1
60.765;2
61.050;3
61.315;4
61.580;1
61.880;2
62.180;3
62.485;4
62.790;1
63.080;2
63.370;3
63.660;4
63.950;1
64.235;2
64.520;3
64.805;4
65.090;1
65.375;2
65.660;3
65.945;4
66.230;1
66.515;2
66.800;3
67.085;4
67.370;1
67.660;2
67.950;3
68.245;4
68.540;1
68.835;2
69.130;3
69.425;4
69.720;1
69.995;2
70.270;3
70.550;4
70.830;1
71.110;2
71.390;3
71.670;4
71.950;1
72.245;2
72.540;3
72.840;4
73.140;1
73.440;2
73.740;3
74.020;4
74.300;1
74.585;2
74.870;3
75.155;4
75.440;1
75.725;2
76.010;3
76.295;4
76.580;1
76.875;2
77.170;3
77.460;4
77.750;1
78.025;2
78.300;3
78.595;4
78.890;1
79.175;2
79.460;3
79.735;4
80.010;1
80.280;2
80.550;3
80.820;4
81.090;1
81.390;2
81.690;3
81.990;4
82.290;1
82.590;2
82.890;3
83.195;4
83.500;1
83.790;2
84.080;3
84.370;4
84.660;1
84.950;2
85.240;3
85.530;4
85.820;1
86.100;2
86.380;3
86.665;4
86.950;1
87.235;2
87.520;3
87.805;4
88.090;1
88.385;2
88.680;3
88.975;4
89.270;1
89.565;2
89.860;3
90.155;4
90.450;1
90.725;2
91.000;3
91.275;4
91.550;1
91.845;2
92.140;3
92.440;4
92.740;1
93.020;2
93.300;3
93.580;4
93.860;1
94.140;2
94.420;3
94.705;4
94.990;1
95.280;2
95.570;3
95.865;4
96.160;1
96.450;2
96.740;3
97.035;4
97.330;1
97.610;2
97.890;3
98.175;4
98.460;1
98.745;2
99.030;3
99.315;4
99.600;1
99.885;2
100.170;3
100.455;4
100.740;1
101.025;2
101.310;3
101.600;4
101.890;1
102.175;2
102.460;3
102.745;4
103.030;1
103.320;2
103.610;3
103.900;4
104.190;1
104.475;2
104.760;3
105.045;4
105.330;1
105.615;2
105.900;3
106.185;4
106.470;1
106.750;2
107.030;3
107.315;4
107.600;1
107.885;2
108.170;3
108.455;4
108.740;1
109.025;2
109.310;3
109.595;4
109.880;1
110.170;2
110.460;3
110.740;4
111.020;1
111.320;2
111.620;3
111.925;4
112.230;1
112.520;2
112.810;3
113.100;4
113.390;1
113.680;2
113.970;3
114.255;4
114.540;1
114.830;2
115.120;3
115.410;4
115.700;1
115.990;2
116.280;3
116.560;4
116.840;1
117.125;2
117.410;3
117.700;4
117.990;1
118.290;2
118.590;3
118.890;4
119.190;1
119.475;2
119.760;3
120.050;4
120.340;1
120.635;2
120.930;3
121.220;4
121.510;1
121.795;2
122.080;3
122.370;4
122.660;1
122.955;2
123.250;3
123.545;4
123.840;1
124.120;2
124.400;3
124.680;4
124.960;1
125.245;2
125.530;3
125.815;4
126.100;1
126.385;2
126.670;3
126.955;4
127.240;1
127.525;2
127.810;3
128.100;4
128.390;1
128.660;2
128.930;3
129.200;4
129.470;1
129.760;2
130.050;3
130.340;4
130.630;1
130.910;2
131.190;3
131.475;4
131.760;1
132.030;2
132.300;3
132.575;4
132.850;1
133.130;2
133.410;3
133.695;4
133.980;1
134.265;2
134.550;3
134.840;4
135.130;1
135.415;2
135.700;3
135.985;4
136.270;1
136.540;2
136.810;3
137.085;4
137.360;1
137.645;2
137.930;3
138.215;4
138.500;1
138.790;2
139.080;3
139.370;4
139.660;1
139.945;2
140.230;3
140.520;4
140.810;1
141.095;2
141.380;3
141.665;4
141.950;1
142.240;2
142.530;3
142.825;4
143.120;1
143.410;2
143.700;3
143.995;4
144.290;1
144.570;2
144.850;3
145.130;4
145.410;1
145.685;2
145.960;3
146.240;4
146.520;1
146.810;2
147.100;3
147.395;4
147.690;1
147.970;2
148.250;3
148.535;4
148.820;1
149.125;2
149.430;3
149.720;4
150.010;1
150.290;2
150.570;3
150.855;4
151.140;1
151.420;2
151.700;3
151.985;4
152.270;1
152.545;2
152.820;3
153.100;4
153.380;1
153.660;2
153.940;3
154.220;4
154.500;1
154.795;2
155.090;3
155.390;4
155.690;1
155.985;2
156.280;3
156.580;4
156.880;1
157.170;2
157.460;3
157.755;4
158.050;1
158.345;2
158.640;3
158.935;4
159.230;1
159.520;2
159.810;3
160.095;4
160.380;1
160.680;2
160.980;3
161.280;4
161.580;1
161.855;2
162.130;3
162.410;4
162.690;1
162.985;2
163.280;3
163.575;4
163.870;1
164.150;2
164.430;3
164.715;4
165.000;1
165.280;2
165.560;3
165.845;4
166.130;1
166.420;2
166.710;3
167.005;4
167.300;1
167.595;2
167.890;3
168.180;4
168.470;1
168.760;2
169.050;3
169.345;4
169.640;1
169.915;2
170.190;3
170.460;4
170.730;1
171.010;2
171.290;3
171.590;4
171.890;1
172.165;2
172.440;3
172.715;4
172.990;1
173.270;2
173.550;3
173.820;4
174.090;1
174.385;2
174.680;3
174.970;4
175.260;1
175.555;2
175.850;3
176.135;4
176.420;1
176.710;2
177.000;3
177.275;4
177.550;1
177.840;2
178.130;3
178.410;4
178.690;1
178.965;2
179.240;3
179.520;4
179.800;1
180.075;2
180.350;3
180.625;4
180.900;1
181.180;2
181.460;3
181.745;4
182.030;1
182.320;2
182.610;3
182.905;4
183.200;1
183.480;2
183.760;3
184.040;4
184.320;1
184.610;2
184.900;3
185.190;4
185.480;1
185.770;2
186.060;3
186.350;4
186.640;1
186.920;2
187.200;3
187.470;4
187.740;1
188.015;2
188.290;3
188.600;4
188.910;1
189.180;2
189.450;3
189.725;4
190.000;1
190.290;2
190.580;3
190.870;4
191.160;1
191.455;2
191.750;3
192.045;4
192.340;1
192.630;2
192.920;3
193.215;4
193.510;1
193.800;2
194.090;3
194.385;4
194.680;1
194.970;2
195.260;3
195.550;4
195.840;1
196.115;2
196.390;3
196.700;4
197.010;1
197.295;2
197.580;3
197.855;4
198.130;1
198.385;2
198.640;3
198.900;4
199.160;1
199.455;2
199.750;3
200.025;4
200.300;1
200.580;2
200.860;3
201.150;4
201.440;1
201.715;2
201.990;3
202.265;4
202.540;1
202.825;2
203.110;3
203.395;4
203.680;1
203.965;2
204.250;3
204.540;4
204.830;1
205.120;2
205.410;3
205.700;4
205.990;1
206.245;2
206.500;3
206.790;4
207.080;1
207.365;2
207.650;3
207.935;4
208.220;1
208.505;2
208.790;3
209.080;4
209.370;1
209.650;2
209.930;3
210.210;4
210.490;1
210.775;2
211.060;3
211.345;4
211.630;1
211.915;2
212.200;3
212.490;4
212.780;1
213.055;2
213.330;3
213.610;4
213.890;1
214.185;2
214.480;3
214.775;4
215.070;1
215.345;2
215.620;3
215.900;4
216.180;1
216.465;2
216.750;3
217.035;4
217.320;1
217.600;2
217.880;3
218.160;4
218.440;1
218.720;2
219.000;3
219.275;4
219.550;1
219.835;2
220.120;3
220.405;4
220.690;1
220.970;2
221.250;3
221.535;4
221.820;1
222.105;2
222.390;3
222.675;4
222.960;1
223.245;2
223.530;3
223.805;4
224.080;1
224.355;2
224.630;3
224.885;4
225.140;1
225.435;2
225.730;3
226.035;4
226.340;1
226.620;2
226.900;3
227.185;4
227.470;1
227.750;2
228.030;3
228.315;4
228.600;1
228.885;2
229.170;3
229.455;4
229.740;1
230.015;2
230.290;3
230.565;4
230.840;1
231.130;2
231.420;3
231.710;4
232.000;1
232.285;2
232.570;3
232.860;4
233.150;1
233.435;2
233.720;3
233.995;4
234.270;1
234.540;2
234.810;3
235.090;4
235.370;1
235.680;2
235.990;3
236.280;4
236.570;1
236.860;2
237.150;3
237.430;4
237.710;1
237.985;2
238.260;3
238.540;4
238.820;1
239.110;2
239.400;3
239.665;4
239.930;1
240.220;2
240.510;3
240.805;4
241.100;1
241.375;2
241.650;3
241.925;4
242.200;1
242.480;2
242.760;3
243.045;4
243.330;1
243.610;2
243.890;3
244.175;4
244.460;1
244.750;2
245.040;3
245.335;4
245.630;1
245.915;2
246.200;3
246.490;4
246.780;1
247.060;2
247.340;3
247.620;4
247.900;1
248.180;2
248.460;3
248.745;4
249.030;1
249.315;2
249.600;3
249.885;4
250.170;1
250.450;2
250.730;3
251.015;4
251.300;1
251.590;2
251.880;3
252.170;4
252.460;1
252.750;2
253.040;3
253.325;4
253.610;1
253.880;2
254.150;3
254.440;4
254.730;1
255.015;2
255.300;3
255.585;4
255.870;1
256.150;2
256.430;3
256.715;4
257.000;1
257.275;2
257.550;3
257.830;4
258.110;1
258.395;2
258.680;3
258.970;4
259.260;1
259.545;2
259.830;3
260.120;4
260.410;1
260.695;2
260.980;3
261.270;4
261.560;1
261.850;2
262.140;3
262.430;4
262.720;1
263.005;2
263.290;3
263.575;4
263.860;1
264.480;2
265.100;3
265.640;4
266.180;1
