t;beat
70.100;4
70.390;1
70.680;2
70.970;3
71.265;4
71.560;1
71.855;2
72.150;3
72.445;4
72.740;1
73.035;2
73.330;3
73.630;4
73.930;1
74.235;2
74.540;3
74.830;4
75.120;1
75.410;2
75.700;3
75.995;4
76.290;1
76.580;2
76.870;3
77.160;4
77.450;1
77.745;2
78.040;3
78.340;4
78.640;1
78.935;2
79.230;3
79.515;4
79.800;1
80.105;2
80.410;3
80.710;4
81.010;1
81.295;2
81.580;3
81.870;4
82.160;1
82.450;2
82.740;3
83.030;4
83.320;1
83.615;2
83.910;3
84.205;4
84.500;1
84.795;2
85.090;3
85.385;4
85.680;1
85.970;2
86.260;3
86.555;4
86.850;1
87.140;2
87.430;3
87.725;4
88.020;1
88.315;2
88.610;3
88.905;4
89.200;1
89.495;2
89.790;3
90.085;4
90.380;1
90.675;2
90.970;3
91.265;4
91.560;1
91.855;2
92.150;3
92.445;4
92.740;1
93.035;2
93.330;3
93.630;4
93.930;1
94.230;2
94.530;3
94.830;4
95.130;1
95.420;2
95.710;3
96.005;4
96.300;1
96.595;2
96.890;3
97.185;4
97.480;1
97.765;2
98.050;3
98.340;4
98.630;1
98.920;2
99.210;3
99.500;4
99.790;1
100.090;2
100.390;3
100.685;4
100.980;1
101.290;2
101.600;3
101.890;4
102.180;1
102.470;2
102.760;3
103.040;4
103.320;1
103.615;2
103.910;3
104.195;4
104.480;1
104.775;2
105.070;3
105.370;4
105.670;1
105.970;2
106.270;3
106.575;4
106.880;1
107.170;2
107.460;3
107.755;4
108.050;1
108.340;2
108.630;3
108.925;4
109.220;1
109.510;2
109.800;3
110.090;4
110.380;1
110.680;2
110.980;3
111.285;4
111.590;1
111.875;2
112.160;3
112.445;4
112.730;1
113.015;2
113.300;3
113.590;4
113.880;1
114.180;2
114.480;3
114.780;4
115.080;1
115.370;2
115.660;3
115.955;4
116.250;1
116.545;2
116.840;3
117.135;4
117.430;1
117.715;2
118.000;3
118.285;4
118.570;1
118.860;2
119.150;3
119.440;4
119.730;1
120.015;2
120.300;3
120.585;4
120.870;1
121.160;2
121.450;3
121.740;4
122.030;1
122.320;2
122.610;3
122.900;4
123.190;1
123.480;2
123.770;3
124.060;4
124.350;1
124.645;2
124.940;3
125.240;4
125.540;1
125.835;2
126.130;3
126.410;4
126.690;1
126.965;2
127.240;3
127.530;4
127.820;1
128.110;2
128.400;3
128.690;4
128.980;1
129.270;2
129.560;3
129.845;4
130.130;1
130.425;2
130.720;3
131.000;4
131.280;1
131.565;2
131.850;3
132.135;4
132.420;1
132.720;2
133.020;3
133.320;4
133.620;1
133.910;2
134.200;3
134.480;4
134.760;1
135.050;2
135.340;3
135.640;4
135.940;1
136.225;2
136.510;3
136.800;4
137.090;1
137.385;2
137.680;3
137.965;4
138.250;1
138.560;2
138.870;3
139.170;4
139.470;1
139.760;2
140.050;3
140.340;4
140.630;1
140.905;2
141.180;3
141.460;4
141.740;1
142.040;2
142.340;3
142.625;4
142.910;1
143.220;2
143.530;3
143.815;4
144.100;1
144.385;2
144.670;3
144.960;4
145.250;1
145.535;2
145.820;3
146.105;4
146.390;1
146.680;2
146.970;3
147.235;4
147.500;1
147.810;2
148.120;3
148.420;4
148.720;1
149.005;2
149.290;3
149.580;4
149.870;1
150.150;2
150.430;3
150.715;4
151.000;1
151.285;2
151.570;3
151.855;4
152.140;1
152.425;2
152.710;3
152.980;4
153.250;1
153.550;2
153.850;3
154.135;4
154.420;1
154.720;2
155.020;3
155.325;4
155.630;1
155.920;2
156.210;3
156.500;4
156.790;1
157.075;2
157.360;3
157.645;4
157.930;1
158.225;2
158.520;3
158.815;4
159.110;1
159.400;2
159.690;3
159.955;4
160.220;1
160.495;2
160.770;3
161.040;4
161.310;1
161.615;2
161.920;3
162.240;4
162.560;1
162.870;2
163.180;3
163.465;4
163.750;1
164.040;2
164.330;3
164.620;4
164.910;1
165.205;2
165.500;3
165.800;4
166.100;1
166.385;2
166.670;3
166.960;4
167.250;1
167.545;2
167.840;3
168.140;4
168.440;1
168.720;2
169.000;3
169.310;4
169.620;1
169.905;2
170.190;3
170.485;4
170.780;1
171.060;2
171.340;3
171.635;4
171.930;1
172.220;2
172.510;3
172.795;4
173.080;1
173.375;2
173.670;3
173.960;4
174.250;1
174.550;2
174.850;3
175.140;4
175.430;1
175.730;2
176.030;3
176.310;4
176.590;1
176.885;2
177.180;3
177.460;4
177.740;1
178.020;2
178.300;3
178.595;4
178.890;1
179.175;2
179.460;3
179.765;4
180.070;1
180.380;2
180.690;3
180.995;4
181.300;1
181.595;2
181.890;3
182.175;4
182.460;1
182.755;2
183.050;3
183.335;4
183.620;1
183.915;2
184.210;3
184.490;4
184.770;1
185.065;2
185.360;3
185.655;4
185.950;1
186.220;2
186.490;3
186.775;4
187.060;1
187.345;2
187.630;3
187.920;4
188.210;1
188.495;2
188.780;3
189.065;4
189.350;1
189.635;2
189.920;3
190.210;4
190.500;1
190.800;2
191.100;3
191.390;4
191.680;1
191.970;2
192.260;3
192.540;4
192.820;1
193.115;2
193.410;3
193.695;4
193.980;1
194.265;2
194.550;3
194.840;4
195.130;1
195.430;2
195.730;3
196.035;4
196.340;1
196.620;2
196.900;3
197.180;4
197.460;1
197.740;2
198.020;3
198.305;4
198.590;1
198.880;2
199.170;3
199.465;4
199.760;1
200.050;2
200.340;3
200.630;4
200.920;1
201.215;2
201.510;3
201.800;4
202.090;1
202.370;2
202.650;3
202.935;4
203.220;1
203.510;2
203.800;3
204.090;4
204.380;1
204.680;2
204.980;3
205.285;4
205.590;1
205.875;2
206.160;3
206.450;4
206.740;1
207.025;2
207.310;3
207.600;4
207.890;1
208.175;2
208.460;3
208.750;4
209.040;1
209.325;2
209.610;3
209.900;4
210.190;1
210.475;2
210.760;3
211.040;4
211.320;1
211.600;2
211.880;3
212.170;4
212.460;1
212.740;2
213.020;3
213.300;4
213.580;1
213.855;2
214.130;3
214.405;4
214.680;1
214.945;2
215.210;3
215.480;4
215.750;1
216.030;2
216.310;3
216.595;4
216.880;1
217.170;2
217.460;3
217.750;4
218.040;1
218.330;2
218.620;3
218.915;4
219.210;1
219.505;2
219.800;3
220.085;4
220.370;1
220.650;2
220.930;3
221.210;4
221.490;1
221.770;2
222.050;3
222.330;4
222.610;1
222.920;2
223.230;3
223.510;4
223.790;1
224.060;2
224.330;3
224.605;4
224.880;1
225.155;2
225.430;3
225.705;4
225.980;1
226.275;2
226.570;3
226.845;4
227.120;1
227.410;2
227.700;3
227.980;4
228.260;1
228.545;2
228.830;3
229.115;4
229.400;1
229.685;2
229.970;3
230.255;4
230.540;1
230.820;2
231.100;3
231.385;4
231.670;1
231.950;2
232.230;3
232.515;4
232.800;1
233.085;2
233.370;3
233.655;4
233.940;1
234.230;2
234.520;3
234.815;4
235.110;1
235.400;2
235.690;3
235.980;4
236.270;1
236.555;2
236.840;3
237.130;4
237.420;1
237.700;2
237.980;3
238.260;4
238.540;1
238.835;2
239.130;3
239.425;4
239.720;1
239.990;2
240.260;3
240.530;4
240.800;1
241.090;2
241.380;3
241.650;4
241.920;1
242.205;2
242.490;3
242.765;4
243.040;1
243.325;2
243.610;3
243.895;4
244.180;1
244.475;2
244.770;3
245.055;4
245.340;1
245.630;2
245.920;3
246.210;4
246.500;1
246.775;2
247.050;3
247.330;4
247.610;1
247.900;2
248.190;3
248.480;4
248.770;1
249.045;2
249.320;3
249.595;4
249.870;1
250.150;2
250.430;3
250.715;4
251.000;1
251.280;2
251.560;3
251.830;4
252.100;1
252.380;2
252.660;3
252.945;4
253.230;1
253.530;2
253.830;3
254.135;4
254.440;1
254.720;2
255.000;3
255.285;4
255.570;1
255.850;2
256.130;3
256.415;4
256.700;1
256.975;2
257.250;3
257.530;4
257.810;1
258.090;2
258.370;3
258.660;4
258.950;1
259.235;2
259.520;3
259.810;4
260.100;1
260.385;2
260.670;3
260.960;4
261.250;1
261.530;2
261.810;3
262.095;4
262.380;1
262.675;2
262.970;3
263.270;4
263.570;1
263.850;2
264.130;3
264.415;4
264.700;1
264.975;2
265.250;3
265.530;4
265.810;1
266.095;2
266.380;3
266.670;4
266.960;1
267.230;2
267.500;3
267.780;4
268.060;1
268.360;2
268.660;3
268.960;4
269.260;1
269.535;2
269.810;3
270.090;4
270.370;1
270.660;2
270.950;3
271.245;4
271.540;1
271.950;2
272.360;3
272.775;4
273.190;1
273.655;2
274.120;3
