t;beat
121.380;3
121.735;4
122.090;1
122.450;2
122.810;3
123.175;4
123.540;1
123.895;2
124.250;3
124.610;4
124.970;1
125.325;2
125.680;3
126.035;4
126.390;1
126.750;2
127.110;3
127.470;4
127.830;1
128.185;2
128.540;3
128.900;4
129.260;1
129.620;2
129.980;3
130.340;4
130.700;1
131.050;2
131.400;3
131.755;4
132.110;1
132.475;2
132.840;3
133.205;4
133.570;1
133.925;2
134.280;3
134.635;4
134.990;1
135.350;2
135.710;3
136.075;4
136.440;1
136.790;2
137.140;3
137.495;4
137.850;1
138.230;2
138.610;3
138.990;4
139.370;1
139.730;2
140.090;3
140.450;4
140.810;1
141.155;2
141.500;3
141.845;4
142.190;1
142.535;2
142.880;3
143.225;4
143.570;1
143.955;2
144.340;3
144.685;4
145.030;1
145.375;2
145.720;3
146.095;4
146.470;1
146.825;2
147.180;3
147.535;4
147.890;1
148.245;2
148.600;3
148.955;4
149.310;1
149.685;2
150.060;3
150.435;4
150.810;1
151.175;2
151.540;3
151.910;4
152.280;1
152.630;2
152.980;3
153.335;4
153.690;1
154.065;2
154.440;3
154.815;4
155.190;1
155.560;2
155.930;3
156.305;4
156.680;1
157.040;2
157.400;3
157.760;4
158.120;1
158.480;2
158.840;3
159.205;4
159.570;1
159.940;2
160.310;3
160.665;4
161.020;1
161.395;2
161.770;3
162.150;4
162.530;1
162.895;2
163.260;3
163.625;4
163.990;1
164.360;2
164.730;3
165.100;4
165.470;1
165.830;2
166.190;3
166.550;4
166.910;1
167.260;2
167.610;3
167.960;4
168.310;1
168.685;2
169.060;3
169.435;4
169.810;1
170.175;2
170.540;3
170.905;4
171.270;1
171.640;2
172.010;3
172.380;4
172.750;1
173.120;2
173.490;3
173.860;4
174.230;1
174.585;2
174.940;3
175.295;4
175.650;1
176.020;2
176.390;3
176.760;4
177.130;1
177.490;2
177.850;3
178.215;4
178.580;1
178.935;2
179.290;3
179.650;4
180.010;1
180.370;2
180.730;3
181.095;4
181.460;1
181.835;2
182.210;3
182.585;4
182.960;1
183.310;2
183.660;3
184.015;4
184.370;1
184.730;2
185.090;3
185.450;4
185.810;1
186.160;2
186.510;3
186.860;4
187.210;1
187.595;2
187.980;3
188.370;4
188.760;1
189.150;2
189.540;3
189.930;4
190.320;1
190.710;2
191.100;3
191.490;4
191.880;1
192.270;2
192.660;3
193.050;4
193.440;1
