t;beat
153.530;4
154.070;1
154.600;2
155.130;3
155.635;4
156.140;1
156.715;2
157.290;3
157.865;4
158.440;1
158.950;2
159.460;3
159.970;4
160.480;1
161.025;2
161.570;3
162.120;4
162.670;1
163.200;2
163.730;3
164.265;4
164.800;1
165.335;2
165.870;3
166.405;4
166.940;1
167.475;2
168.010;3
168.545;4
169.080;1
169.625;2
170.170;3
170.715;4
171.260;1
171.775;2
172.290;3
172.810;4
173.330;1
173.860;2
174.390;3
174.925;4
175.460;1
175.980;2
176.500;3
177.025;4
177.550;1
178.085;2
178.620;3
179.165;4
179.710;1
180.245;2
180.780;3
181.295;4
181.810;1
182.335;2
182.860;3
183.390;4
183.920;1
184.455;2
184.990;3
185.530;4
186.070;1
186.605;2
187.140;3
187.675;4
188.210;1
188.735;2
189.260;3
189.785;4
190.310;1
190.840;2
191.370;3
191.900;4
192.430;1
192.955;2
193.480;3
194.005;4
194.530;1
195.060;2
195.590;3
196.120;4
196.650;1
197.180;2
197.710;3
198.240;4
198.770;1
199.300;2
199.830;3
200.365;4
200.900;1
201.420;2
201.940;3
202.475;4
203.010;1
203.550;2
204.090;3
204.635;4
205.180;1
205.710;2
206.240;3
206.770;4
207.300;1
207.840;2
208.380;3
208.925;4
209.470;1
210.005;2
210.540;3
211.080;4
211.620;1
212.140;2
212.660;3
213.185;4
213.710;1
214.240;2
214.770;3
215.305;4
215.840;1
216.390;2
216.940;3
217.490;4
218.040;1
218.575;2
219.110;3
219.650;4
220.190;1
220.720;2
221.250;3
221.785;4
222.320;1
222.865;2
223.410;3
223.960;4
224.510;1
225.050;2
225.590;3
226.135;4
226.680;1
227.200;2
227.720;3
228.240;4
228.760;1
229.295;2
229.830;3
230.370;4
230.910;1
231.435;2
231.960;3
232.485;4
233.010;1
233.545;2
234.080;3
234.620;4
235.160;1
235.685;2
236.210;3
236.740;4
237.270;1
237.795;2
238.320;3
238.845;4
239.370;1
239.895;2
240.420;3
240.945;4
241.470;1
242.000;2
242.530;3
243.065;4
243.600;1
244.125;2
244.650;3
245.180;4
245.710;1
246.240;2
246.770;3
