t;beat
78.975;4
79.190;1
79.415;2
79.640;3
79.865;4
80.090;1
80.305;2
80.520;3
80.735;4
80.950;1
81.175;2
81.400;3
81.625;4
81.850;1
82.065;2
82.280;3
82.500;4
82.720;1
82.935;2
83.150;3
83.370;4
83.590;1
83.805;2
84.020;3
84.235;4
84.450;1
84.670;2
84.890;3
85.110;4
85.330;1
85.555;2
85.780;3
86.005;4
86.230;1
86.450;2
86.670;3
86.890;4
87.110;1
87.330;2
87.550;3
87.775;4
88.000;1
88.220;2
88.440;3
88.660;4
88.880;1
89.090;2
89.300;3
89.505;4
89.710;1
89.925;2
90.140;3
90.370;4
90.600;1
90.815;2
91.030;3
91.245;4
91.460;1
91.680;2
91.900;3
92.120;4
92.340;1
92.555;2
92.770;3
92.985;4
93.200;1
93.425;2
93.650;3
93.870;4
94.090;1
94.295;2
94.500;3
94.705;4
94.910;1
95.135;2
95.360;3
95.590;4
95.820;1
96.045;2
96.270;3
96.495;4
96.720;1
96.930;2
97.140;3
97.350;4
97.560;1
97.775;2
97.990;3
98.210;4
98.430;1
98.645;2
98.860;3
99.080;4
99.300;1
99.525;2
99.750;3
99.975;4
100.200;1
100.415;2
100.630;3
100.850;4
101.070;1
101.290;2
101.510;3
101.735;4
101.960;1
102.180;2
102.400;3
102.625;4
102.850;1
103.060;2
103.270;3
103.480;4
103.690;1
103.910;2
104.130;3
104.355;4
104.580;1
104.805;2
105.030;3
105.255;4
105.480;1
105.690;2
105.900;3
106.110;4
106.320;1
106.545;2
106.770;3
107.000;4
107.230;1
107.455;2
107.680;3
107.905;4
108.130;1
108.340;2
108.550;3
108.765;4
108.980;1
109.205;2
109.430;3
109.645;4
109.860;1
110.075;2
110.290;3
110.495;4
110.700;1
110.930;2
111.160;3
111.390;4
111.620;1
111.835;2
112.050;3
112.270;4
112.490;1
112.715;2
112.940;3
113.160;4
113.380;1
113.600;2
113.820;3
114.040;4
114.260;1
114.470;2
114.680;3
114.890;4
115.100;1
115.335;2
115.570;3
115.790;4
116.010;1
116.240;2
116.470;3
116.685;4
116.900;1
117.110;2
117.320;3
117.530;4
117.740;1
117.965;2
118.190;3
118.425;4
118.660;1
118.875;2
119.090;3
119.310;4
119.530;1
119.745;2
119.960;3
120.165;4
120.370;1
120.570;2
120.770;3
120.980;4
121.190;1
121.415;2
121.640;3
121.865;4
122.090;1
122.315;2
122.540;3
122.770;4
123.000;1
123.225;2
123.450;3
123.680;4
123.910;1
124.145;2
124.380;3
124.615;4
124.850;1
125.090;2
125.330;3
125.570;4
125.810;1
126.050;2
126.290;3
126.535;4
126.780;1
126.990;2
127.200;3
127.400;4
127.600;1
127.825;2
128.050;3
128.265;4
128.480;1
128.695;2
128.910;3
129.130;4
129.350;1
129.570;2
129.790;3
130.010;4
130.230;1
130.450;2
130.670;3
130.890;4
131.110;1
131.345;2
131.580;3
131.820;4
132.060;1
132.290;2
132.520;3
132.750;4
132.980;1
133.235;2
133.490;3
133.725;4
133.960;1
134.210;2
134.460;3
134.720;4
134.980;1
135.250;2
135.520;3
135.790;4
136.060;1
136.290;2
136.520;3
136.750;4
136.980;1
137.220;2
137.460;3
137.700;4
137.940;1
138.180;2
138.420;3
138.660;4
138.900;1
139.110;2
139.320;3
139.530;4
139.740;1
139.960;2
140.180;3
140.405;4
140.630;1
140.845;2
141.060;3
141.265;4
141.470;1
141.700;2
141.930;3
142.135;4
142.340;1
142.565;2
142.790;3
143.005;4
143.220;1
143.450;2
143.680;3
143.910;4
144.140;1
144.340;2
144.540;3
144.740;4
144.940;1
145.165;2
145.390;3
145.615;4
145.840;1
146.060;2
146.280;3
146.485;4
146.690;1
146.910;2
147.130;3
147.330;4
147.530;1
147.735;2
147.940;3
148.155;4
148.370;1
148.575;2
148.780;3
148.985;4
149.190;1
149.395;2
149.600;3
149.810;4
150.020;1
150.240;2
150.460;3
150.690;4
150.920;1
151.125;2
151.330;3
151.555;4
151.780;1
152.000;2
152.220;3
152.440;4
152.660;1
152.880;2
153.100;3
153.305;4
153.510;1
153.720;2
153.930;3
154.140;4
154.350;1
154.560;2
154.770;3
154.980;4
155.190;1
155.400;2
155.610;3
155.830;4
156.050;1
156.270;2
156.490;3
156.705;4
156.920;1
157.140;2
157.360;3
157.570;4
157.780;1
157.995;2
158.210;3
158.420;4
158.630;1
158.845;2
159.060;3
159.280;4
159.500;1
159.725;2
159.950;3
160.175;4
160.400;1
160.620;2
160.840;3
161.045;4
161.250;1
161.460;2
161.670;3
161.885;4
162.100;1
162.315;2
162.530;3
162.740;4
162.950;1
163.165;2
163.380;3
163.595;4
163.810;1
164.030;2
164.250;3
164.460;4
164.670;1
164.885;2
165.100;3
165.315;4
165.530;1
165.745;2
165.960;3
166.175;4
166.390;1
166.610;2
166.830;3
167.040;4
167.250;1
167.465;2
167.680;3
167.905;4
168.130;1
168.360;2
168.590;3
168.805;4
169.020;1
169.235;2
169.450;3
169.685;4
169.920;1
170.160;2
170.400;3
170.600;4
170.800;1
171.005;2
171.210;3
171.425;4
171.640;1
171.855;2
172.070;3
172.285;4
172.500;1
172.715;2
172.930;3
173.150;4
173.370;1
173.595;2
173.820;3
174.035;4
174.250;1
174.465;2
174.680;3
174.880;4
175.080;1
175.280;2
175.480;3
175.705;4
175.930;1
176.155;2
176.380;3
176.600;4
176.820;1
177.035;2
177.250;3
177.475;4
177.700;1
177.930;2
178.160;3
178.400;4
178.640;1
178.870;2
179.100;3
179.315;4
179.530;1
179.750;2
179.970;3
180.195;4
180.420;1
180.645;2
180.870;3
181.095;4
181.320;1
181.545;2
181.770;3
181.990;4
182.210;1
182.425;2
182.640;3
182.875;4
183.110;1
183.350;2
183.590;3
183.815;4
184.040;1
184.255;2
184.470;3
184.700;4
184.930;1
185.155;2
185.380;3
185.600;4
185.820;1
186.035;2
186.250;3
186.475;4
186.700;1
186.925;2
187.150;3
187.385;4
187.620;1
187.840;2
188.060;3
188.290;4
188.520;1
188.730;2
188.940;3
189.155;4
189.370;1
189.595;2
189.820;3
190.060;4
190.300;1
190.510;2
190.720;3
190.950;4
191.180;1
191.410;2
191.640;3
191.875;4
192.110;1
192.305;2
192.500;3
192.735;4
192.970;1
193.175;2
193.380;3
193.610;4
193.840;1
194.060;2
194.280;3
194.500;4
194.720;1
194.945;2
195.170;3
195.375;4
195.580;1
195.795;2
196.010;3
196.230;4
196.450;1
196.670;2
196.890;3
197.130;4
197.370;1
197.595;2
197.820;3
198.040;4
198.260;1
198.490;2
198.720;3
198.935;4
199.150;1
199.355;2
199.560;3
199.765;4
199.970;1
200.175;2
200.380;3
200.585;4
200.790;1
201.000;2
201.210;3
201.425;4
201.640;1
201.845;2
202.050;3
202.255;4
202.460;1
202.665;2
202.870;3
203.065;4
203.260;1
203.450;2
203.640;3
203.830;4
204.020;1
204.240;2
204.460;3
204.665;4
204.870;1
205.075;2
205.280;3
205.490;4
205.700;1
205.890;2
206.080;3
206.255;4
206.430;1
206.665;2
206.900;3
207.100;4
207.300;1
207.525;2
207.750;3
207.925;4
208.100;1
208.295;2
208.490;3
208.700;4
208.910;1
209.120;2
209.330;3
209.530;4
209.730;1
209.925;2
210.120;3
210.315;4
210.510;1
210.720;2
210.930;3
211.140;4
211.350;1
211.560;2
211.770;3
211.980;4
212.190;1
212.400;2
212.610;3
212.820;4
213.030;1
213.240;2
213.450;3
213.660;4
213.870;1
214.080;2
214.290;3
214.500;4
214.710;1
214.920;2
215.130;3
215.365;4
215.600;1
215.820;2
216.040;3
216.250;4
216.460;1
216.680;2
216.900;3
217.125;4
217.350;1
217.570;2
217.790;3
218.000;4
218.210;1
218.430;2
218.650;3
218.865;4
219.080;1
219.290;2
219.500;3
219.715;4
219.930;1
220.145;2
220.360;3
220.580;4
220.800;1
221.020;2
221.240;3
221.460;4
221.680;1
221.905;2
222.130;3
222.335;4
222.540;1
222.745;2
222.950;3
223.160;4
223.370;1
223.580;2
223.790;3
224.000;4
224.210;1
224.440;2
224.670;3
224.905;4
225.140;1
225.365;2
225.590;3
225.810;4
226.030;1
226.245;2
226.460;3
226.675;4
226.890;1
227.105;2
227.320;3
227.540;4
227.760;1
227.975;2
228.190;3
228.410;4
228.630;1
228.855;2
229.080;3
229.305;4
229.530;1
229.740;2
229.950;3
230.165;4
230.380;1
230.595;2
230.810;3
231.025;4
231.240;1
231.470;2
231.700;3
231.930;4
232.160;1
232.380;2
232.600;3
232.825;4
233.050;1
233.260;2
233.470;3
233.680;4
233.890;1
234.100;2
234.310;3
234.520;4
234.730;1
234.945;2
235.160;3
235.375;4
235.590;1
235.800;2
236.010;3
236.220;4
236.430;1
236.645;2
236.860;3
237.080;4
237.300;1
237.520;2
237.740;3
237.960;4
238.180;1
238.395;2
238.610;3
238.825;4
239.040;1
239.255;2
239.470;3
239.690;4
239.910;1
240.125;2
240.340;3
240.555;4
240.770;1
240.995;2
241.220;3
241.430;4
241.640;1
241.865;2
242.090;3
242.305;4
242.520;1
242.755;2
242.990;3
243.200;4
243.410;1
243.610;2
243.810;3
244.015;4
244.220;1
244.435;2
244.650;3
244.870;4
245.090;1
245.320;2
245.550;3
245.780;4
246.010;1
246.225;2
246.440;3
246.660;4
246.880;1
247.090;2
247.300;3
247.515;4
247.730;1
247.945;2
248.160;3
248.375;4
248.590;1
248.810;2
249.030;3
249.250;4
249.470;1
249.695;2
249.920;3
250.150;4
250.380;1
250.610;2
250.840;3
251.070;4
251.300;1
251.525;2
251.750;3
251.965;4
252.180;1
252.400;2
252.620;3
