t;beat
88.180;1
88.535;2
88.890;3
89.250;4
89.610;1
89.965;2
90.320;3
90.675;4
91.030;1
91.390;2
91.750;3
92.100;4
92.450;1
92.810;2
93.170;3
93.525;4
93.880;1
94.235;2
94.590;3
94.945;4
95.300;1
95.660;2
96.020;3
96.375;4
96.730;1
97.110;2
97.490;3
97.875;4
98.260;1
98.625;2
98.990;3
99.355;4
99.720;1
100.080;2
100.440;3
100.785;4
101.130;1
101.490;2
101.850;3
102.210;4
102.570;1
102.930;2
103.290;3
103.650;4
104.010;1
104.370;2
104.730;3
105.090;4
105.450;1
105.810;2
106.170;3
106.530;4
106.890;1
107.245;2
107.600;3
107.950;4
108.300;1
108.665;2
109.030;3
109.395;4
109.760;1
110.120;2
110.480;3
110.840;4
111.200;1
111.550;2
111.900;3
112.255;4
112.610;1
112.970;2
113.330;3
113.690;4
114.050;1
114.400;2
114.750;3
115.105;4
115.460;1
115.820;2
116.180;3
116.545;4
116.910;1
117.265;2
117.620;3
117.975;4
118.330;1
118.675;2
119.020;3
119.370;4
119.720;1
120.080;2
120.440;3
120.805;4
121.170;1
121.535;2
121.900;3
122.270;4
122.640;1
123.000;2
123.360;3
123.720;4
124.080;1
124.440;2
124.800;3
125.160;4
125.520;1
125.875;2
126.230;3
126.590;4
126.950;1
127.310;2
127.670;3
128.020;4
128.370;1
128.725;2
129.080;3
129.445;4
129.810;1
130.170;2
130.530;3
130.890;4
131.250;1
131.600;2
131.950;3
132.300;4
132.650;1
133.000;2
133.350;3
133.705;4
134.060;1
134.430;2
134.800;3
135.145;4
135.490;1
135.850;2
136.210;3
136.570;4
136.930;1
137.290;2
137.650;3
138.005;4
138.360;1
138.715;2
139.070;3
139.430;4
139.790;1
140.145;2
140.500;3
140.855;4
141.210;1
141.575;2
141.940;3
142.310;4
142.680;1
143.045;2
143.410;3
143.780;4
144.150;1
144.510;2
144.870;3
145.235;4
145.600;1
145.965;2
146.330;3
146.695;4
147.060;1
147.410;2
147.760;3
148.110;4
148.460;1
148.825;2
149.190;3
149.555;4
149.920;1
150.280;2
150.640;3
151.000;4
151.360;1
151.720;2
152.080;3
152.440;4
152.800;1
153.155;2
153.510;3
153.870;4
154.230;1
154.585;2
154.940;3
155.295;4
155.650;1
156.010;2
156.370;3
156.730;4
157.090;1
157.450;2
157.810;3
158.175;4
158.540;1
158.900;2
159.260;3
159.625;4
159.990;1
160.355;2
160.720;3
161.085;4
161.450;1
161.815;2
162.180;3
162.545;4
162.910;1
163.270;2
163.630;3
163.990;4
164.350;1
164.705;2
165.060;3
165.420;4
165.780;1
166.140;2
166.500;3
166.865;4
167.230;1
167.590;2
167.950;3
168.315;4
168.680;1
169.035;2
169.390;3
169.745;4
170.100;1
170.465;2
170.830;3
171.200;4
171.570;1
171.935;2
172.300;3
172.665;4
173.030;1
173.385;2
173.740;3
174.100;4
174.460;1
174.820;2
175.180;3
175.540;4
175.900;1
176.260;2
176.620;3
176.980;4
177.340;1
177.690;2
178.040;3
178.390;4
178.740;1
179.110;2
179.480;3
179.850;4
180.220;1
180.575;2
180.930;3
181.285;4
181.640;1
182.000;2
182.360;3
182.720;4
183.080;1
183.440;2
183.800;3
184.160;4
184.520;1
184.870;2
185.220;3
185.575;4
185.930;1
186.295;2
186.660;3
187.030;4
187.400;1
187.770;2
188.140;3
188.510;4
188.880;1
189.250;2
189.620;3
189.990;4
190.360;1
190.710;2
191.060;3
191.410;4
191.760;1
