t;beat
212.500;3
213.250;1
214.130;2
214.990;3
215.980;1
216.600;2
217.350;3
218.110;1
218.630;2
219.150;3
219.670;1
220.200;2
220.700;3
221.260;1
221.770;2
222.280;3
222.810;1
223.070;2
223.330;3
223.590;4
223.850;5
224.110;6
224.370;1
224.630;2
224.890;3
225.150;4
225.410;5
225.670;6
225.940;1
226.190;2
226.430;3
226.670;4
226.900;5
227.170;6
227.420;7
227.660;8
227.910;9
228.200;1
228.520;2
228.840;3
229.160;4
229.480;5
229.800;6
230.120;7
230.430;8
230.750;9
231.070;1
231.420;2
231.760;3
232.080;4
232.400;5
232.720;6
233.050;7
233.370;8
233.700;9
234.010;1
234.350;2
234.670;3
234.990;4
235.330;5
235.650;6
235.960;7
236.270;8
236.620;9
236.960;1
237.300;2
237.640;3
237.960;4
238.280;5
238.600;6
238.910;7
239.220;8
239.540;9
239.860;1
240.160;2
240.460;3
240.760;4
241.060;5
241.370;6
241.680;7
241.970;8
242.260;9
242.560;1
242.870;2
243.190;3
243.480;4
243.770;5
244.050;6
244.350;7
244.650;8
244.950;9
245.280;1
245.590;2
245.890;3
246.200;4
246.500;5
246.800;6
247.110;7
247.420;8
247.740;9
248.040;1
248.360;2
248.680;3
248.980;4
249.290;5
249.600;6
249.890;1
250.180;2
250.490;3
250.810;4
251.110;5
251.400;6
251.760;1
252.600;2
253.380;3
254.190;1
254.980;2
255.770;3
256.520;1
257.270;2
258.060;3
258.830;1
259.640;2
260.430;3
261.230;1
262.050;2
262.840;3
263.590;1
264.410;2
265.210;3
266.010;1
266.910;2
267.830;3
268.920;1
269.760;2
270.600;3
271.460;1
272.030;2
272.560;3
273.090;1
273.580;2
274.140;3
274.630;1
275.190;2
275.730;3
276.290;1
276.830;2
277.410;3
278.490;1
279.350;2
280.240;3
281.060;1
281.820;2
282.590;3
283.370;1
284.180;2
285.020;3
285.880;1
286.610;2
287.320;3
288.010;1
288.820;2
289.630;3
290.380;1
291.080;2
291.720;3
292.350;1
292.840;2
293.410;3
293.890;1
294.410;2
294.920;3
295.430;1
295.940;2
296.450;3
296.960;1
297.230;2
297.500;3
297.750;4
298.010;5
298.270;6
298.540;1
298.810;2
299.070;3
299.320;4
299.570;5
299.830;6
300.100;1
300.360;2
300.630;3
300.920;4
301.190;5
301.460;6
301.710;7
301.970;8
302.260;9
302.680;1
303.040;2
303.370;3
303.680;4
304.010;5
304.360;6
304.690;7
304.990;8
305.290;9
305.680;1
305.990;2
306.300;3
306.610;4
306.930;5
307.250;6
307.560;7
307.870;8
308.180;9
308.510;1
308.850;2
309.190;3
309.520;4
309.850;5
310.180;6
310.490;7
310.810;8
311.140;9
311.480;1
311.830;2
312.170;3
312.500;4
312.840;5
313.190;6
313.540;7
313.880;8
314.220;9
314.540;1
314.850;2
315.130;3
315.410;4
315.710;5
316.020;6
316.320;7
316.640;8
316.970;9
317.280;1
317.600;2
317.920;3
318.230;4
318.530;5
318.830;6
319.130;7
319.420;8
319.720;9
320.000;1
320.340;2
320.630;3
320.920;4
321.200;5
321.470;6
321.750;7
322.050;8
322.360;9
322.680;1
322.990;2
323.270;3
323.550;4
323.840;5
324.140;6
324.420;7
324.710;8
324.990;9
325.260;1
325.530;2
325.790;3
326.040;4
326.320;5
326.590;6
326.860;7
327.150;8
327.440;9
327.730;1
328.000;2
328.300;3
328.610;4
328.930;5
329.240;6
329.560;7
329.870;8
330.200;9
330.670;1
330.970;2
331.250;3
331.530;4
331.810;5
332.090;6
332.350;7
332.610;8
332.870;9
333.150;1
333.420;2
333.700;3
333.940;4
334.210;5
334.470;6
334.720;7
334.970;8
335.220;9
335.490;1
335.750;2
336.000;3
336.250;4
336.500;5
336.760;6
337.010;1
337.290;2
337.550;3
337.800;4
338.050;5
338.310;6
338.570;1
338.830;2
339.090;3
339.350;4
339.610;5
339.870;6
340.130;7
340.390;8
340.650;9
340.900;1
341.150;2
341.400;3
341.650;4
341.900;5
342.150;6
342.400;7
342.650;8
342.900;9
343.170;1
343.420;2
343.690;3
343.940;4
344.190;5
344.440;6
344.690;1
344.940;2
345.190;3
345.440;4
345.690;5
345.940;6
346.190;1
346.450;2
346.710;3
346.970;4
347.220;5
347.490;6
347.750;1
347.990;2
348.220;3
348.450;4
348.690;5
348.930;6
349.160;1
349.430;2
349.680;3
349.930;4
350.180;5
350.440;6
350.700;1
350.930;2
351.160;3
351.400;4
351.640;5
351.870;6
352.110;1
352.360;2
352.600;3
352.840;4
353.090;5
353.340;6
353.590;1
353.850;2
354.100;3
354.360;4
354.620;5
354.880;6
355.140;1
355.390;2
355.640;3
355.870;4
356.100;5
356.340;6
356.570;1
356.800;2
357.040;3
357.270;4
357.500;5
357.740;6
357.980;1
358.310;2
358.550;3
358.790;4
359.020;5
359.250;6
359.470;1
359.700;2
359.920;3
360.140;4
360.370;5
360.590;6
360.810;1
361.090;2
361.350;3
361.610;4
361.850;5
362.090;6
362.350;1
362.610;2
362.870;3
363.120;4
363.370;5
363.630;6
363.860;1
364.130;2
364.370;3
364.610;4
364.850;5
365.090;6
365.340;1
365.600;2
365.860;3
366.110;4
366.370;5
366.620;6
366.890;1
367.140;2
367.390;3
367.640;4
367.880;5
368.140;6
368.390;1
368.660;2
368.920;3
369.180;4
369.440;5
369.700;6
369.970;1
370.230;2
370.490;3
370.740;4
371.000;5
371.260;6
371.510;1
371.760;2
372.010;3
372.250;4
372.500;5
372.740;6
373.000;1
373.270;2
373.540;3
373.820;4
374.080;5
374.350;6
374.620;1
374.870;2
375.120;3
375.360;4
375.610;5
375.850;6
376.110;1
376.380;2
376.640;3
376.880;4
377.130;5
377.380;6
377.650;1
377.920;2
378.170;3
378.410;4
378.660;5
378.920;6
379.180;1
379.440;2
379.690;3
379.930;4
380.180;5
380.430;6
380.680;1
380.930;2
381.180;3
381.410;4
381.660;5
381.890;6
382.150;1
382.400;2
382.640;3
382.860;4
383.090;5
383.330;6
383.580;1
383.830;2
384.080;3
384.300;4
384.540;5
384.790;6
385.020;1
385.290;2
385.540;3
385.790;4
386.040;5
386.290;6
386.530;1
386.780;2
387.020;3
387.250;4
387.490;5
387.730;6
387.990;1
388.250;2
388.520;3
388.760;4
389.020;5
389.280;6
389.540;1
389.790;2
390.030;3
390.260;4
390.500;5
390.740;6
390.980;1
391.250;2
391.490;3
391.740;4
391.990;5
392.240;6
392.500;1
392.760;2
393.000;3
393.230;4
393.470;5
393.700;6
393.970;1
394.220;2
394.560;3
394.910;4
395.240;5
395.580;6
395.910;1
396.180;2
396.430;3
396.670;4
396.920;5
397.160;6
397.410;1
397.680;2
397.950;3
398.200;4
398.470;5
398.730;6
398.990;1
399.250;2
399.510;3
399.740;4
399.990;5
400.230;6
400.490;1
400.760;2
401.030;3
401.270;4
401.520;5
401.760;6
402.020;1
402.280;2
402.530;3
402.760;4
403.010;5
403.260;6
403.510;1
403.760;2
404.010;3
404.250;4
404.500;5
404.740;6
405.000;1
405.260;2
405.500;3
405.740;4
405.990;5
406.240;6
406.490;1
406.740;2
406.990;3
407.230;4
407.480;5
407.720;6
407.970;7
408.220;8
408.470;9
408.740;1
409.020;2
409.300;3
409.580;4
409.860;5
410.140;6
410.440;1
410.720;2
410.990;3
411.250;4
411.520;5
411.800;6
412.090;1
412.370;2
412.650;3
412.920;4
413.200;5
413.480;6
413.760;1
414.090;2
414.400;3
414.680;4
414.970;5
415.280;6
415.600;1
415.820;2
416.060;3
416.300;4
416.540;5
416.790;6
417.050;7
417.310;8
417.550;9
417.820;1
418.080;2
418.320;3
418.580;4
418.820;5
419.070;6
419.310;7
419.580;8
419.850;9
420.120;1
420.380;2
420.630;3
420.880;4
421.130;5
421.380;6
421.630;7
421.900;8
422.170;9
422.430;1
422.680;2
422.930;3
423.180;4
423.430;5
423.680;6
423.930;7
424.190;8
424.450;9
424.700;1
424.950;2
425.200;3
425.450;4
425.700;5
425.950;6
426.200;7
426.450;8
426.700;9
426.970;1
427.230;2
427.460;3
427.700;4
427.940;5
428.170;6
428.430;7
428.660;8
428.900;9
429.150;1
429.400;2
429.650;3
429.890;4
430.130;5
430.370;6
430.640;1
430.900;2
431.150;3
431.380;4
431.610;5
431.840;6
432.110;1
432.380;2
432.650;3
432.900;4
433.150;5
433.400;6
433.690;1
433.940;2
434.190;3
434.420;4
434.660;5
434.900;6
435.150;1
435.400;2
435.650;3
435.880;4
436.120;5
436.360;6
436.610;1
436.860;2
437.110;3
437.330;4
437.570;5
437.810;6
438.050;1
438.290;2
438.530;3
438.760;4
439.000;5
439.230;6
439.480;1
439.720;2
439.950;3
440.180;4
440.410;5
440.640;6
440.880;1
441.150;2
441.420;3
441.660;4
441.920;5
442.190;6
442.450;1
442.710;2
442.950;3
443.160;4
443.410;5
443.650;6
443.870;1
444.120;2
444.360;3
444.580;4
444.830;5
445.060;6
445.280;1
445.550;2
445.780;3
446.020;4
446.270;5
446.540;6
446.880;1
447.160;2
447.450;3
447.740;4
448.030;5
448.330;6
448.610;1
448.890;2
449.170;3
449.450;4
449.730;5
450.010;6
