t;beat
81.900;3
82.205;4
82.510;1
82.785;2
83.060;3
83.340;4
83.620;1
83.930;2
84.240;3
84.560;4
84.880;1
85.175;2
85.470;3
85.765;4
86.060;1
86.350;2
86.640;3
86.935;4
87.230;1
87.525;2
87.820;3
88.130;4
88.440;1
88.730;2
89.020;3
89.310;4
89.600;1
89.880;2
90.160;3
90.460;4
90.760;1
91.050;2
91.340;3
91.630;4
91.920;1
92.210;2
92.500;3
92.785;4
93.070;1
93.355;2
93.640;3
93.940;4
94.240;1
94.540;2
94.840;3
95.135;4
95.430;1
95.725;2
96.020;3
96.315;4
96.610;1
96.910;2
97.210;3
97.500;4
97.790;1
98.095;2
98.400;3
98.685;4
98.970;1
99.255;2
99.540;3
99.830;4
100.120;1
100.415;2
100.710;3
101.000;4
101.290;1
101.585;2
101.880;3
102.190;4
102.500;1
102.815;2
103.130;3
103.415;4
103.700;1
103.980;2
104.260;3
104.550;4
104.840;1
105.135;2
105.430;3
105.730;4
106.030;1
106.335;2
106.640;3
106.945;4
107.250;1
107.535;2
107.820;3
108.100;4
108.380;1
108.675;2
108.970;3
109.270;4
109.570;1
109.860;2
110.150;3
110.440;4
110.730;1
111.025;2
111.320;3
111.615;4
111.910;1
112.190;2
112.470;3
112.750;4
113.030;1
113.355;2
113.680;3
113.995;4
114.310;1
114.600;2
114.890;3
115.180;4
115.470;1
115.760;2
116.050;3
116.340;4
116.630;1
116.920;2
117.210;3
117.500;4
117.790;1
118.080;2
118.370;3
118.660;4
118.950;1
119.245;2
119.540;3
119.835;4
120.130;1
120.410;2
120.690;3
120.975;4
121.260;1
121.545;2
121.830;3
122.115;4
122.400;1
122.690;2
122.980;3
123.270;4
123.560;1
123.850;2
124.140;3
124.435;4
124.730;1
125.025;2
125.320;3
125.615;4
125.910;1
126.195;2
126.480;3
126.770;4
127.060;1
127.355;2
127.650;3
127.950;4
128.250;1
128.535;2
128.820;3
129.105;4
129.390;1
129.685;2
129.980;3
130.275;4
130.570;1
130.865;2
131.160;3
131.460;4
131.760;1
132.050;2
132.340;3
132.635;4
132.930;1
133.225;2
133.520;3
133.805;4
134.090;1
134.380;2
134.670;3
134.960;4
135.250;1
135.540;2
135.830;3
136.125;4
136.420;1
136.710;2
137.000;3
137.295;4
137.590;1
137.880;2
138.170;3
138.460;4
138.750;1
139.050;2
139.350;3
139.650;4
139.950;1
140.235;2
140.520;3
140.810;4
141.100;1
141.405;2
141.710;3
142.020;4
142.330;1
142.620;2
142.910;3
143.200;4
143.490;1
143.795;2
144.100;3
144.405;4
144.710;1
145.000;2
145.290;3
145.580;4
145.870;1
146.160;2
146.450;3
146.745;4
147.040;1
147.340;2
147.640;3
147.940;4
148.240;1
148.535;2
148.830;3
149.130;4
149.430;1
149.715;2
150.000;3
150.285;4
150.570;1
150.870;2
151.170;3
151.475;4
151.780;1
152.065;2
152.350;3
152.640;4
152.930;1
153.215;2
153.500;3
153.790;4
154.080;1
154.380;2
154.680;3
154.980;4
155.280;1
155.565;2
155.850;3
156.130;4
156.410;1
156.710;2
157.010;3
157.300;4
157.590;1
157.870;2
158.150;3
158.435;4
158.720;1
159.005;2
159.290;3
