t;beat
166.060;3
166.460;4
166.860;1
167.260;2
167.660;3
168.065;4
168.470;1
168.855;2
169.240;3
169.630;4
170.020;1
170.425;2
170.830;3
171.210;4
171.590;1
171.995;2
172.400;3
172.780;4
173.160;1
173.560;2
173.960;3
174.340;4
174.720;1
175.095;2
175.470;3
175.845;4
176.220;1
176.760;2
177.300;3
177.780;4
178.260;1
178.775;2
179.290;3
179.825;4
180.360;1
180.895;2
181.430;3
181.930;4
182.430;1
182.955;2
183.480;3
183.990;4
184.500;1
184.985;2
185.470;3
185.935;4
186.400;1
186.890;2
187.380;3
187.875;4
188.370;1
188.860;2
189.350;3
189.810;4
190.270;1
190.765;2
191.260;3
191.805;4
192.350;1
192.850;2
193.350;3
193.795;4
194.240;1
194.780;2
195.320;3
195.865;4
196.410;1
196.910;2
197.410;3
197.910;4
198.410;1
198.925;2
199.440;3
199.925;4
200.410;1
200.915;2
201.420;3
201.905;4
202.390;1
202.795;2
203.200;3
203.605;4
204.010;1
204.565;2
205.120;3
205.665;4
206.210;1
206.630;2
207.050;3
207.525;4
208.000;1
208.410;2
208.820;3
209.225;4
209.630;1
209.995;2
210.360;3
210.725;4
211.090;1
211.480;2
211.870;3
212.250;4
212.630;1
213.055;2
213.480;3
213.860;4
214.240;1
214.635;2
215.030;3
215.410;4
215.790;1
216.165;2
216.540;3
216.905;4
217.270;1
217.630;2
217.990;3
218.350;4
218.710;1
219.155;2
219.600;3
220.035;4
220.470;1
220.820;2
221.170;3
221.520;4
221.870;1
222.215;2
222.560;3
222.905;4
223.250;1
223.605;2
223.960;3
224.315;4
224.670;1
225.015;2
225.360;3
225.710;4
226.060;1
226.415;2
226.770;3
227.125;4
227.480;1
227.830;2
228.180;3
228.530;4
228.880;1
229.230;2
229.580;3
229.935;4
230.290;1
230.640;2
230.990;3
231.340;4
231.690;1
232.045;2
232.400;3
232.755;4
233.110;1
233.460;2
233.810;3
234.165;4
234.520;1
234.860;2
235.200;3
235.545;4
235.890;1
236.245;2
236.600;3
236.955;4
237.310;1
237.665;2
238.020;3
238.375;4
238.730;1
239.085;2
239.440;3
239.795;4
240.150;1
240.505;2
240.860;3
241.215;4
241.570;1
241.925;2
242.280;3
242.635;4
242.990;1
243.345;2
243.700;3
244.055;4
244.410;1
244.765;2
245.120;3
245.475;4
245.830;1
246.185;2
246.540;3
246.895;4
247.250;1
247.605;2
247.960;3
248.315;4
248.670;1
249.025;2
249.380;3
249.735;4
250.090;1
250.445;2
250.800;3
251.155;4
251.510;1
251.865;2
252.220;3
252.575;4
252.930;1
253.285;2
253.640;3
253.995;4
254.350;1
254.705;2
255.060;3
255.415;4
255.770;1
256.125;2
256.480;3
256.835;4
257.190;1
257.545;2
257.900;3
258.255;4
258.610;1
258.965;2
259.320;3
259.675;4
260.030;1
260.385;2
260.740;3
261.095;4
261.450;1
261.805;2
262.160;3
262.515;4
262.870;1
263.225;2
263.580;3
263.940;4
264.300;1
264.655;2
265.010;3
265.365;4
265.720;1
266.090;2
266.460;3
266.835;4
267.210;1
267.625;2
268.040;3
268.440;4
268.840;1
269.265;2
269.690;3
270.100;4
270.510;1
270.940;2
271.370;3
271.800;4
272.230;1
272.660;2
273.090;3
273.520;4
273.950;1
274.380;2
274.810;3
275.230;4
275.650;1
276.070;2
276.490;3
276.910;4
277.330;1
277.755;2
278.180;3
278.600;4
279.020;1
279.445;2
279.870;3
280.290;4
280.710;1
281.135;2
281.560;3
281.975;4
282.390;1
282.805;2
283.220;3
283.635;4
284.050;1
284.465;2
284.880;3
285.280;4
285.680;1
286.080;2
286.480;3
286.880;4
287.280;1
287.685;2
288.090;3
288.505;4
288.920;1
289.335;2
289.750;3
290.165;4
290.580;1
291.000;2
291.420;3
291.840;4
292.260;1
292.680;2
293.100;3
293.520;4
293.940;1
294.365;2
294.790;3
295.205;4
295.620;1
296.040;2
296.460;3
296.880;4
297.300;1
297.720;2
298.140;3
298.550;4
298.960;1
299.375;2
299.790;3
300.205;4
300.620;1
301.035;2
301.450;3
301.860;4
302.270;1
302.685;2
303.100;3
303.510;4
303.920;1
304.335;2
304.750;3
305.150;4
305.550;1
305.950;2
306.350;3
306.750;4
307.150;1
307.555;2
307.960;3
308.365;4
308.770;1
311.295;2
313.820;3
