t;beat
87.610;1
88.030;2
88.450;3
88.870;4
89.290;1
89.700;2
90.110;3
90.525;4
90.940;1
91.345;2
91.750;3
92.160;4
92.570;1
92.980;2
93.390;3
93.800;4
94.210;1
94.630;2
95.050;3
95.470;4
95.890;1
96.295;2
96.700;3
97.110;4
97.520;1
97.925;2
98.330;3
98.740;4
99.150;1
99.565;2
99.980;3
100.375;4
100.770;1
101.185;2
101.600;3
102.020;4
102.440;1
102.855;2
103.270;3
103.690;4
104.110;1
104.530;2
104.950;3
105.370;4
105.790;1
106.190;2
106.590;3
106.995;4
107.400;1
107.830;2
108.260;3
108.695;4
109.130;1
109.530;2
109.930;3
110.330;4
110.730;1
111.150;2
111.570;3
111.995;4
112.420;1
112.820;2
113.220;3
113.620;4
114.020;1
114.435;2
114.850;3
115.270;4
115.690;1
116.095;2
116.500;3
116.910;4
117.320;1
117.725;2
118.130;3
118.535;4
118.940;1
119.340;2
119.740;3
120.145;4
120.550;1
120.970;2
121.390;3
121.815;4
122.240;1
122.655;2
123.070;3
123.485;4
123.900;1
124.315;2
124.730;3
125.145;4
125.560;1
125.955;2
126.350;3
126.750;4
127.150;1
127.555;2
127.960;3
128.370;4
128.780;1
129.180;2
129.580;3
129.980;4
130.380;1
130.785;2
131.190;3
131.600;4
132.010;1
132.415;2
132.820;3
133.220;4
133.620;1
134.035;2
134.450;3
134.865;4
135.280;1
135.680;2
136.080;3
136.480;4
136.880;1
137.285;2
137.690;3
138.100;4
138.510;1
138.900;2
139.290;3
139.685;4
140.080;1
140.495;2
140.910;3
141.330;4
141.750;1
142.155;2
142.560;3
142.965;4
143.370;1
143.785;2
144.200;3
144.615;4
145.030;1
145.420;2
145.810;3
146.200;4
146.590;1
147.005;2
147.420;3
147.835;4
148.250;1
148.650;2
149.050;3
149.455;4
149.860;1
150.255;2
150.650;3
151.050;4
151.450;1
151.855;2
152.260;3
152.670;4
153.080;1
153.485;2
153.890;3
154.295;4
154.700;1
155.100;2
155.500;3
155.905;4
156.310;1
156.710;2
157.110;3
157.510;4
157.910;1
158.300;2
158.690;3
159.085;4
159.480;1
159.885;2
160.290;3
160.695;4
161.100;1
161.505;2
161.910;3
162.310;4
162.710;1
163.095;2
163.480;3
163.905;4
164.330;1
164.705;2
165.080;3
165.495;4
165.910;1
166.315;2
166.720;3
167.125;4
167.530;1
167.925;2
168.320;3
168.725;4
169.130;1
169.535;2
169.940;3
170.350;4
170.760;1
171.150;2
171.540;3
171.960;4
172.380;1
172.780;2
173.180;3
173.565;4
173.950;1
174.370;2
174.790;3
175.195;4
175.600;1
176.000;2
176.400;3
176.805;4
177.210;1
177.625;2
178.040;3
178.445;4
178.850;1
179.270;2
179.690;3
180.100;4
180.510;1
180.905;2
181.300;3
181.695;4
182.090;1
182.495;2
182.900;3
183.310;4
183.720;1
184.130;2
184.540;3
184.955;4
185.370;1
185.770;2
186.170;3
186.570;4
186.970;1
187.380;2
187.790;3
188.195;4
188.600;1
189.005;2
189.410;3
189.820;4
190.230;1
190.635;2
191.040;3
191.450;4
191.860;1
192.270;2
192.680;3
193.090;4
193.500;1
193.905;2
194.310;3
194.720;4
195.130;1
195.530;2
195.930;3
196.345;4
196.760;1
197.165;2
197.570;3
197.985;4
198.400;1
198.825;2
199.250;3
199.665;4
200.080;1
200.500;2
200.920;3
201.325;4
201.730;1
202.140;2
202.550;3
202.960;4
203.370;1
203.780;2
204.190;3
204.600;4
205.010;1
205.420;2
205.830;3
206.240;4
206.650;1
207.060;2
207.470;3
207.870;4
208.270;1
208.670;2
209.070;3
209.470;4
209.870;1
210.275;2
210.680;3
211.085;4
211.490;1
211.895;2
212.300;3
212.705;4
213.110;1
213.520;2
213.930;3
214.335;4
214.740;1
215.150;2
215.560;3
215.965;4
216.370;1
216.780;2
217.190;3
217.610;4
218.030;1
218.450;2
218.870;3
219.290;4
219.710;1
220.125;2
220.540;3
220.945;4
221.350;1
221.760;2
222.170;3
222.580;4
222.990;1
223.395;2
223.800;3
224.205;4
224.610;1
225.020;2
225.430;3
225.840;4
226.250;1
226.660;2
227.070;3
227.485;4
227.900;1
228.315;2
228.730;3
229.145;4
229.560;1
229.980;2
230.400;3
230.800;4
231.200;1
231.600;2
232.000;3
232.400;4
232.800;1
233.195;2
233.590;3
233.990;4
234.390;1
234.785;2
235.180;3
235.595;4
236.010;1
236.410;2
236.810;3
237.210;4
237.610;1
238.010;2
238.410;3
238.810;4
239.210;1
239.615;2
240.020;3
243.950;4
247.880;1
