t;beat
74.640;4
75.000;1
75.410;2
75.820;3
76.230;4
76.640;1
77.010;2
77.380;3
77.755;4
78.130;1
78.515;2
78.900;3
79.285;4
79.670;1
80.055;2
80.440;3
80.825;4
81.210;1
81.575;2
81.940;3
82.305;4
82.670;1
83.045;2
83.420;3
83.795;4
84.170;1
84.545;2
84.920;3
85.290;4
85.660;1
86.030;2
86.400;3
86.770;4
87.140;1
87.510;2
87.880;3
88.250;4
88.620;1
88.990;2
89.360;3
89.730;4
90.100;1
90.470;2
90.840;3
91.210;4
91.580;1
91.950;2
92.320;3
92.690;4
93.060;1
93.430;2
93.800;3
94.170;4
94.540;1
94.910;2
95.280;3
95.665;4
96.050;1
96.395;2
96.740;3
97.125;4
97.510;1
97.895;2
98.280;3
98.665;4
99.050;1
99.395;2
99.740;3
100.110;4
100.480;1
100.830;2
101.180;3
101.530;4
101.880;1
102.255;2
102.630;3
103.005;4
103.380;1
103.745;2
104.110;3
104.475;4
104.840;1
105.210;2
105.580;3
105.945;4
106.310;1
106.670;2
107.030;3
107.385;4
107.740;1
108.065;2
108.390;3
108.755;4
109.120;1
109.485;2
109.850;3
110.220;4
110.590;1
110.980;2
111.370;3
111.765;4
112.160;1
112.535;2
112.910;3
113.295;4
113.680;1
114.065;2
114.450;3
114.865;4
115.280;1
115.635;2
115.990;3
116.375;4
116.760;1
117.135;2
117.510;3
117.875;4
118.240;1
118.610;2
118.980;3
119.360;4
119.740;1
120.085;2
120.430;3
120.790;4
121.150;1
121.510;2
121.870;3
122.220;4
122.570;1
122.950;2
123.330;3
123.720;4
124.110;1
124.490;2
124.870;3
125.245;4
125.620;1
125.980;2
126.340;3
126.695;4
127.050;1
127.435;2
127.820;3
128.185;4
128.550;1
128.895;2
129.240;3
129.615;4
129.990;1
130.365;2
130.740;3
131.110;4
131.480;1
131.825;2
132.170;3
132.530;4
132.890;1
133.255;2
133.620;3
133.970;4
134.320;1
134.710;2
135.100;3
135.460;4
135.820;1
136.180;2
136.540;3
136.885;4
137.230;1
137.585;2
137.940;3
138.275;4
138.610;1
139.005;2
139.400;3
139.750;4
140.100;1
140.455;2
140.810;3
141.175;4
141.540;1
141.885;2
142.230;3
142.570;4
142.910;1
143.295;2
143.680;3
144.045;4
144.410;1
144.770;2
145.130;3
145.490;4
145.850;1
146.220;2
146.590;3
146.965;4
147.340;1
147.705;2
148.070;3
148.455;4
148.840;1
149.210;2
149.580;3
149.955;4
150.330;1
150.695;2
151.060;3
151.425;4
151.790;1
152.155;2
152.520;3
152.885;4
153.250;1
153.615;2
153.980;3
154.345;4
154.710;1
155.075;2
155.440;3
155.805;4
156.170;1
156.535;2
156.900;3
157.260;4
157.620;1
157.980;2
158.340;3
158.725;4
159.110;1
159.475;2
159.840;3
160.195;4
160.550;1
160.930;2
161.310;3
161.695;4
162.080;1
162.445;2
162.810;3
163.180;4
163.550;1
163.920;2
164.290;3
164.660;4
165.030;1
165.415;2
165.800;3
166.150;4
166.500;1
166.865;2
167.230;3
167.600;4
167.970;1
168.345;2
168.720;3
169.070;4
169.420;1
169.780;2
170.140;3
170.520;4
170.900;1
171.265;2
171.630;3
172.000;4
172.370;1
172.735;2
173.100;3
173.465;4
173.830;1
174.205;2
174.580;3
174.955;4
175.330;1
175.685;2
176.040;3
176.400;4
176.760;1
177.145;2
177.530;3
177.915;4
178.300;1
178.675;2
179.050;3
179.430;4
179.810;1
180.170;2
180.530;3
180.890;4
181.250;1
181.625;2
182.000;3
182.375;4
182.750;1
183.110;2
183.470;3
183.830;4
184.190;1
184.560;2
184.930;3
185.300;4
185.670;1
186.030;2
186.390;3
186.750;4
187.110;1
187.470;2
187.830;3
188.190;4
188.550;1
188.910;2
189.270;3
189.635;4
190.000;1
190.470;2
190.940;3
193.075;4
195.210;1
